x,y
37.54455204431213,126.98496018042985
37.544019300072,126.98392574989816
37.544167150000135,126.98581924999884
37.5453299,126.98534239999998
37.54576445011341,126.98546175004294
37.5455262,126.9849401
37.54791349999999,126.98404820000002
37.546643599999996,126.98515290000002
37.545677500000004,126.9866502
37.545260000000006,126.98628
37.5454746,126.9871083
37.54488581097556,126.98733348550364
37.546015450059905,126.98747080001671
37.54454640000001,126.9866895
37.54415710003034,126.98804754992445
37.545013500005446,126.98842655002838
37.54550944672498,126.98861146706058
37.546808581592124,126.98111783097742
37.54637535000243,126.9821788499852
37.54557370599107,126.98182701191742
37.5459281,126.9843019
37.54586105010526,126.98378549995724
37.546443850003044,126.9838091500281
37.544968950038644,126.98443144996139
37.5380156,126.9818889
37.53748619999998,126.98192170000002
37.53833967667216,126.9845241261008
37.53794910856781,126.98033591456762
37.536650965151885,126.98203315974528
37.53648110000001,126.981419
37.53686598752087,126.98408699533564
37.536508050002254,126.98289015002297
37.5366806,126.9893682
37.537107550063716,126.98821555014271
37.5372841,126.9877181
37.5373336,126.9884159
37.53619255000008,126.98871789999968
37.534478200056206,126.98817749999529
37.53503377247026,126.98840509612432
37.535030925026724,126.98734339998808
37.53561405002125,126.98973614996406
37.53594579999999,126.9900835
37.5354768,126.9901702
37.53636019999999,126.9903735
37.5360617,126.99068220000001
37.53122397221969,126.99884214268634
37.530779368202666,126.99897601570052
37.5313416,126.99961770000002
37.53159604737318,126.9964975677823
37.5315148,126.9972571
37.5319315,126.9970489
37.53314385007774,126.99720280005512
37.53211799999999,126.99781079999998
37.5314677,126.9978627
37.53235560000002,126.9981168
37.53125807082671,126.9982691120579
37.53214695001688,126.99917879989859
37.5321549,126.99960099999998
37.53267679999999,126.99843140000002
37.53326300028886,126.99821879962856
37.53302765009327,126.99870864997021
37.532989750008674,126.9956469500415
37.5335592,126.9956198
37.53316100000486,126.99056440004402
37.532083199999995,126.99104900000002
37.5328105,126.98929549999998
37.53349817296194,126.98877128112248
37.53356490005506,126.99048204992572
37.53222533553892,126.99182236077183
37.5314654,126.9917246
37.531817499999995,126.98992580000001
37.532583699999996,126.99283450000001
37.533478479221934,126.99226588632415
37.532430899999994,126.992487
37.53392010005183,126.992970000004
37.53442501522094,126.99238569232635
37.53356425001653,126.99335754992094
37.533958,126.9941047
37.5322078,126.9939699
37.531635100036716,126.99323365003953
37.53247,126.99369499999999
37.532018,126.99435150000001
37.53061327006224,127.00284542973692
37.53066100000001,127.00386519999999
37.5291861,127.0005819
37.529832389361864,127.00084964236514
37.529064899999995,127.0012488
37.52884999999999,127.00064540000001
37.52854295000019,126.99060464999855
37.52781841058555,126.9904450545938
37.52869059999999,126.989809
37.52715110001302,126.9903241000315
37.527149499999986,126.98980370000001
37.527306334937336,126.99179125754343
37.5287292,126.9914558
37.52565469999999,126.99187950000001
37.5204792,126.9862001
37.52285749999999,126.9856641
37.5240539,126.98584540000002
37.5224097,126.98639569999999
37.52411970000001,126.9848084
37.523567499999984,126.98659939999999
37.52188625001109,126.98718490003725
37.5238718,126.9866428
37.52309689521487,126.98783916575819
37.52582379999999,126.9861136
37.52575360000001,126.9869115
37.5265093,126.9861981
37.5271602,126.9530583
37.5248437,126.9547946
37.52203399999999,126.95852730000001
37.520351899999994,126.96604209999998
37.5341277000702,126.98795765003506
37.533876,126.9883724
37.53423155000112,126.98942850000685
37.533638450003586,126.98817535000875
37.54185090001079,127.04417040000865
37.5422235,127.0443366
37.5414234,127.0441146
37.54131039999999,127.0459228
37.550808,127.0521472
37.550639499999996,127.05287920000002
37.55119659999999,127.0503154
37.54956790000001,127.051658
37.55244153509269,127.02498382763434
37.5527943,127.025049
37.5534124,127.02497530000001
37.55189105000345,127.02532405002368
37.55200620000371,127.02580225001145
37.55847814270202,127.03381002552162
37.559163450018865,127.03401094999636
37.561028244222946,126.99319623544112
37.561919391448455,126.99319289270477
37.5612978,126.99420890000002
37.56110890056812,126.99160095007802
37.56141809999999,127.0494203
37.56113460000001,127.04956769999998
37.561325499999995,127.0489887
37.5617138,127.0492603
37.563057477967945,127.04860187478063
37.56142010000001,126.96753739999998
37.5615535500124,126.96818344998935
37.5599514,126.9681717
37.56209273883975,126.96985642937021
37.5630552,126.9689175
37.56384053762583,126.97639300828845
37.56378339999999,126.9777133
37.56308810000001,126.9766501
37.56485774005303,126.97707410004183
37.5641977,127.0071789
37.564133650035764,127.00672244998155
37.564678,127.0073066
37.56385000000001,127.00707999999999
37.5643046,127.00793590000002
37.56461860010326,127.00254939998256
37.5645769,127.00167179999998
37.5655229,127.0023481
37.56399880117358,127.00244642632605
37.565327700000005,127.05470160000002
37.5660051,127.0537997
37.5650138,127.0543382
37.56458649999999,127.0557204
37.5662032817604,127.0361906581557
37.5667755092837,127.03014326359894
37.56896360024501,126.97742599992989
37.568195550000524,126.97710915000336
37.5187266,126.96971669999999
37.519991,126.96703909999998
37.51624149999999,126.9797013
37.520371399999995,126.96511
37.51647870000001,126.98443170000002
37.5167976,126.9773195
37.51643399999999,126.9824226
37.52035409999999,126.996279
37.52007640000153,126.99568074998133
37.522654599999996,127.00091389999999
37.54369650000001,127.02715880000001
37.55544999999999,127.06893000000001
37.552069700000004,127.04511109999999
37.5569549,127.070547
37.55601,127.06687
37.5581223,127.0685899
37.5521179,127.04450380000002
37.52256669999999,126.9605503
37.522600499999996,126.95984589999999
37.52252127538404,126.9610462835832
37.523244238192305,126.96048211541
37.52684519999999,126.95337830000001
37.556710100000004,126.96986670000001
37.55673990000004,126.97166695000004
37.55712020003544,126.96899995007881
37.556439350015545,126.96887094994304
37.556508599999994,126.9736286
37.54472951281705,126.98323237297117
37.544468102956806,126.98207849589612
37.5451388,126.98313860000002
37.551610283436766,127.04468771671044
37.551950000000005,127.04557
37.5523534,127.05550750000002
37.551459,127.04234759999999
37.55236711085103,127.05597497527708
37.551951700000004,127.0567809
37.55993031200175,127.06980035008738
37.55793550001179,127.06813390002064
37.51785115005431,126.9856115999719
37.51784380003725,126.98503900001515
37.516852861635215,126.9855911032601
37.5190416,126.98499
37.51726649999999,126.98951140000001
37.5168212,126.9878945
37.517670599999995,126.9896103
37.54824716803186,127.06648089299883
37.548167865001616,127.06537370850624
37.54728810001013,127.06522390000833
37.54812551338175,127.06394983897874
37.54806450001857,127.06281819999847
37.548722999999995,127.058292
37.54833350000186,127.06007664998816
37.5476552,127.05801480000001
37.549428299999995,127.0560859
37.55007839999999,127.0545338
37.549556128705554,127.05388661079427
37.55047029999999,127.0535384
37.5503161,127.0527499
37.55160080000001,127.0483401
37.550733699999995,127.05020330000002
37.53636435000318,127.06043335000204
37.53639569456835,127.05942201396621
37.53722948725049,127.06094235984818
37.535400650083766,127.05978654983733
37.537207400004995,127.05530650000767
37.53660204167188,127.05538149454131
37.5370727,127.05569830000002
37.53744030000001,127.0564411
37.537663415927646,127.05358445756934
37.53800010009169,127.05394625000284
37.53802,127.05158
37.53830145000448,127.05206910003493
37.53798570000001,127.050545
37.537912970947296,127.05223753948218
37.5386352,127.0510349
37.5373839,127.0509176
37.540070400000005,127.04382430000001
37.53981089999999,127.04463649999998
37.54046165000013,127.04388244999812
37.539485200000705,127.043768399992
37.54814495001218,127.0444701999967
37.547524600101205,127.04475355001844
37.54843920001458,127.044426750006
37.547750400085945,127.04588470007756
37.547415900000004,127.046621
37.545922350000346,127.05197224999826
37.54518215000736,127.05409854995122
37.54631995000818,127.0503562999316
37.54529470000001,127.0533829
37.54478000001912,127.05309784998705
37.54567389999999,127.0521012
37.545259999999985,127.02453000000001
37.5449397,127.02437339999999
37.54659049999999,127.0251383
37.5448974,127.0247354
37.5475654380282,127.02560080637083
37.54804692139948,127.02387838542056
37.548210929218676,127.0257756225373
37.548023199999996,127.0261368
37.5480818,127.02537969999999
37.552960399999996,127.02368339999998
37.5522238,127.0237988
37.553664800005215,127.02124445000861
37.55457634534412,127.01990291299836
37.55465889999999,127.0206576
37.55391519999999,127.02088430000002
37.556833600000004,127.0197294
37.55802020000131,127.01907320000629
37.55627514973464,127.01995735950997
37.5567767,127.018332
37.55975285000853,127.0199883500188
37.55835489425983,127.01851603786724
37.559139999999985,127.01886
37.559806,127.01865190000001
37.55971850002043,127.01479794988698
37.56043979999999,127.0152219
37.5594747,127.0158626
37.56008167518809,127.01439810676689
37.560935150000105,127.01181839999852
37.56081760000241,127.01220334999185
37.5611698,127.01111299999998
37.56059389999999,127.0116085
37.56442300296443,127.01027284852326
37.5631585500043,127.01036570003686
37.56460402526274,127.0098337732079
37.56485520355976,127.01071962852936
37.56327340000006,127.00981165000002
37.54824,127.02173
37.548276,127.02122540000002
37.548208200000005,127.02226150000001
37.54770065000832,127.02177925000865
37.5488466,127.021745
37.54786122825436,127.02106579758859
37.548539373745434,127.01668752053176
37.548465100002716,127.01621995002779
37.54848578579791,127.01787795739924
37.54820589703021,127.01573639710169
37.54779460003088,127.01584220004975
37.54907680000001,127.0150524
37.56771514601861,127.02329017606795
37.567823499999996,127.0238671
37.560931554592095,126.97749183143301
37.56180330000001,126.9774493
37.56115603436223,126.97865999407836
37.56274539999999,126.9789775
37.56135621635873,126.98025733239902
37.56595885000026,126.98260769999901
37.5658898,126.98201780000001
37.56596905001654,126.98345414999787
37.56543020000001,126.982557
37.5666593447398,126.98260922768372
37.56600799999999,126.98205660000002
37.5660694,126.98337920000002
37.5552407,127.0038155
37.555994000012824,127.0043096499128
37.55506978984163,127.00333092371758
37.55006660000001,126.992405
37.551049888655314,126.99099846261231
37.5491423,126.99399740000001
37.544565000000006,126.9962258
37.551200800000004,126.99022819999999
37.552324506372535,126.98213107255478
37.55480049999999,126.98092950000002
37.554856799999996,126.9814988
37.55332330000001,126.9793428
37.5551337,126.9809696
37.5551617,126.97803349999998
37.5624572,127.04954420000001
37.56691,127.04657700000001
37.567956853807985,127.04582108327013
37.56523715380305,127.0474069237253
37.55519655001136,127.02480995003764
37.5556655,127.0248134
37.55567010000641,127.02377055000028
37.5564415,127.0247947
37.555652150089614,127.02534744996449
37.5477527,127.0065575
37.547949,127.00692
37.5492355,127.0062059
37.5495551,127.0074564
37.5507793,127.0076435
37.550149700000006,127.0075461
37.553207799999996,127.00953920000002
37.5508757,127.00716679999998
37.55411999999998,127.01025000000001
37.5537681,127.01005329999998
37.5544169,127.0104041
37.55390998712096,127.01140060203288
37.560766950018994,127.01403265001856
37.56043219333167,127.01364949169113
37.56133695464155,127.0144337050074
37.56407972293666,127.01597166171368
37.56528870534974,127.01611062987992
37.56683290269834,127.01600779015543
37.56800656729076,127.01600592629674
37.533103300030305,127.00698815010888
37.53321749999999,127.00641300000001
37.53339796656548,127.00762311408515
37.533383300094165,127.00457155002219
37.53327955002909,127.00572490000692
37.5334234,127.0040543
37.53345269999999,127.0036499
37.53296,127.0035939
37.53395249999999,127.0037099
37.5335448,127.00263699999998
37.53422215003839,127.00053925013063
37.534053699999994,127.0001744
37.5354384,127.0002284
37.53524947610936,126.99885008472287
37.534666599999994,126.9972399
37.565182484099886,126.9733780344944
37.564889100000016,126.9761116
37.5657146,126.97257440000001
37.56606,126.9726955
37.566566300000005,126.9709728
37.56756937721953,126.97155166804187
37.55672665002468,127.02815779996114
37.5572696,127.0276384
37.55595720000435,127.02656499999335
37.55812328742123,127.03070742083403
37.55791275000448,127.0313392500327
37.5577685,127.0304482
37.536339999999996,127.01165
37.5372832,127.0125712
37.53579059999999,127.011435
37.53668149999999,127.0113771
37.54068097982474,127.0111041438224
37.54111470000001,127.0111311
37.539721200017446,127.01153079998073
37.54118,127.0117957
37.5416006,127.0112415
37.5464571,127.01866360000001
37.545989299999995,127.01901130000002
37.545866099999984,127.0179652
37.5450543,127.0185392
37.54692275003278,127.01940574993485
37.5476596,127.0222386
37.5489741799025,127.02241065059617
37.548189000000015,127.0227894
37.56506985000099,126.99279315001021
37.56504540000001,126.9933396
37.56437455001858,126.9928123499953
37.519779099999994,126.9850784
37.518632200000006,126.9831678
37.51996859999999,126.98621150000001
37.51993952049367,126.9832752603318
37.54152630312564,127.01717731430323
37.55183385005633,127.01308324992053
37.55820344724198,127.00825316336442
37.55832715000133,127.00749934998416
37.558807300000005,127.0068466
37.55925158684546,127.00563727793167
37.54367172868931,127.02303163807235
37.54514629999999,127.026219
37.5452626,127.0264464
37.54627,126.98043000000001
37.54684519517899,126.98043503132898
37.5460529,126.97924820000001
37.5379868,127.05450600000002
37.53694657975443,127.05377972071827
37.538850000000004,127.05488
37.53829085002248,127.05455760001708
37.5387531,127.0552695
37.539108614431356,127.05347220096085
37.539558531886264,127.05510650625372
37.53759000000001,127.05969
37.53782,127.0588217
37.5380272,127.05976510000002
37.53826674630833,127.05712719890957
37.53880840000001,127.057759
37.53971829999999,127.0516671
37.54029309999999,127.0524114
37.539140599999996,127.051086
37.5400147,127.05045390000001
37.54023,127.04961
37.5398932,127.0496831
37.5417604,127.0493092
37.5403242,127.04922209999998
37.5450161,127.04490979999999
37.545616499999994,127.0448359
37.544666600000006,127.0449315
37.544982399999995,127.0432732
37.5645065,126.9882117
37.564634600004766,126.98883859999668
37.5642592,126.98786220000001
37.56464135004117,126.98759430001869
37.564697699999996,126.9906505
37.565496,126.9910652
37.5645038,126.99137720000002
37.56478969999999,126.9899629
37.564262100051025,126.9961206499899
37.56425215003104,126.995423450007
37.563578300001076,126.99607700001114
37.56556380000001,126.9958603
37.56432220775835,126.99830114890231
37.56439425001474,126.99896914999599
37.56558217020782,126.99896490050624
37.56474697254969,127.00483906512535
37.5647183,127.00385970000002
37.56497159999999,127.0042389
37.5676755,127.04529050000001
37.56823998555803,127.04514372549467
37.566978000005854,127.04423074998718
37.56669810000001,127.04383020000002
37.56722090000001,127.043537
37.5655513,127.03571339999999
37.56632852024675,127.03426576375057
37.565575875884555,127.03454822869035
37.5657314,127.0352162
37.56803945000022,127.01682295000211
37.568232131022164,127.01793242276564
37.56832760007188,127.01083710005551
37.5685138,127.0103676
37.56794420000843,127.01160464996573
37.568703,127.00995239999999
37.5685085,127.0095334
37.55411999999999,126.96572000000002
37.55361817387378,126.96623563096895
37.55444057998993,126.96540713564366
37.554403850079666,126.96650239994312
37.55384730037101,126.96529341448459
37.55452509999999,126.96699040000001
37.55522719999999,126.9676635
37.55500810003368,126.96672390006587
37.55481461718659,126.96792197046663
37.555292704868535,126.96904504954755
37.553476150004855,126.96909355003014
37.55740745036173,127.02463668297811
37.5579453,127.02430250000002
37.55761755009647,127.02545654988471
37.559523799999994,127.02380780000001
37.559996500000004,127.0238383
37.5595591,127.02415550000002
37.563765896289254,127.02450016291851
37.566067316707645,126.9790195332576
37.5660147,126.98146150000001
37.564070950004485,127.03003594997817
37.56386575000553,127.03048329997556
37.56425167721109,127.02964488551706
37.56456589186477,127.03012907998068
37.5203228,126.99394339999999
37.523799999999994,126.99316000000002
37.5183109,126.9945614
37.518284699999995,126.99449210000002
37.5240472,126.9930018
37.52213420000001,126.9934812
37.5221866,126.99374500000002
37.524550000000005,126.99268000000001
37.52522720000001,126.99218340000002
37.52504736008023,126.99256602025592
37.52530719999999,126.99165150000002
37.5299145,126.9913196
37.5293945,126.99138389999999
37.530465099999994,126.99090600000001
37.52912251862537,126.99188288314875
37.53054829999999,126.99138309999998
37.52629,126.99667999999998
37.52648,126.99642070000002
37.525921700031176,126.99618170008617
37.52696456182005,126.99724227473672
37.52616156753642,126.99935332934453
37.52621243786341,126.998737775803
37.5256615,126.9992582
37.52613,127.00023999999999
37.52617000000001,127.00091
37.525803150058366,127.0003369499872
37.53104929999999,126.9904825
37.53647989999999,126.98681239999999
37.53463581675278,126.98698248323245
37.5370663,126.98675369999998
37.5361177,126.9867518
37.560757159077944,126.9817030202997
37.561479999999996,126.9813785
37.56189919999999,126.9812282
37.56260413019096,126.98103163578064
37.56159776508782,126.98079930414417
37.56210720000001,126.982687
37.56220082645398,126.99847083384645
37.56317629024427,126.99830188913252
37.5620542,126.99734200000002
37.5624911,126.99922140000001
37.56599860000219,126.99818940002226
37.56666055000024,126.99812575000223
37.566622833562036,126.9989764666271
37.5664953,126.9964817
37.5672483277212,126.99796731849943
37.56665799999999,126.99752000000001
37.5667358001522,126.99897024994499
37.56858370000218,126.99795265002236
37.568021099999996,126.997999
37.568129700080426,126.99716755014488
37.568822000002235,126.99899085002305
37.5380132,126.966365
37.53789580000001,126.9667575
37.53812409999999,126.96591330000001
37.538188999999996,126.9666545
37.5376929881137,126.9656669041754
37.53769395006433,126.96741265006592
37.537395999999994,126.968035
37.535487568591556,126.97386357539918
37.5375411,126.96816269999998
37.52520210000019,127.00181070000062
37.52473135002227,127.00224945006721
37.52522092279251,127.00254501867212
37.52567512648802,127.00115943845633
37.52672247690014,127.00213117988494
37.527485899999995,126.99969900000002
37.529464558748124,126.99862181150914
37.5287525,126.99849750000001
37.53141117258616,126.99512471214011
37.56372948489442,126.98207587049065
37.56387959999999,126.9811526
37.541264000000005,127.0164856
37.5408676,127.01763180000002
37.54146039999999,127.01766039999998
37.5415722,127.0185905
37.55984827977419,127.04113041628578
37.560077195624075,127.04179382389603
37.560719999999996,127.04135000000001
37.56060698025545,127.04266112432238
37.5611594,127.0449139
37.56087980001361,127.04580190000023
37.5611654,127.0442732
37.560891100000006,127.0448643
37.56012861657308,127.04688809739909
37.56086124612565,127.04732002238268
37.57166241249782,127.03870654479606
37.57161274727311,127.03789841815438
37.570768734822536,127.04222161196624
37.570439683461665,127.04275695475151
37.5654124,127.04695710000001
37.559034800000006,127.05060729999998
37.55934975001764,127.05039254998265
37.55614233899031,127.05058335147928
37.5575778751251,127.04082043598372
37.5611652,127.0414568
37.56071389727803,127.04025011557037
37.562304500000174,127.04172129999981
37.561663449017345,127.04183134845498
37.5490289,127.0524524
37.5503597,127.0506551
37.56614563117076,126.98752172734498
37.566150199999996,126.98574620000001
37.5667674,126.9873875
37.543305800007,126.98991965000283
37.544503400012495,126.99097060005674
37.54360789999999,126.9911445
37.5241005420245,126.96878419507168
37.523479667171195,126.9698770424139
37.563052000012746,126.97408294998766
37.56252010004078,126.9745729000257
37.5633221,126.97483450000001
37.559601699999995,126.96430750000002
37.559203078839,126.96424700128898
37.56273639999999,126.97291730000002
37.5628155,126.9732578
37.5626297000107,126.97245754999153
37.5636227,126.9728716
37.5586748,127.0358246
37.558280199560336,127.03650027644538
37.55883109999999,127.0363817
37.558765378874426,127.03499825409419
37.5582044,127.03495220000002
37.54430630000337,127.05712109996081
37.54486380001141,127.05522264993121
37.5448605,127.0572739
37.54420979999999,127.057816
37.546420000000005,127.05768999999998
37.5461359,127.0586441
37.54712495000257,127.0555279500041
37.5485766,127.0375556
37.54814170000001,127.0371813
37.54855140001052,127.03811590001004
37.549080000000004,127.03804550000001
37.55129065000053,127.04195670000445
37.55159473968383,127.04405056281352
37.54793061922752,127.04039103490608
37.548019999999994,127.03988610000002
37.54718733945888,127.04041105835479
37.548201399999996,127.0392614
37.5649179,126.97821130000001
37.56465880032981,126.97929189250272
37.564846800000005,126.978561
37.542390000000005,127.00024999999998
37.5437206607032,127.00171713103866
37.545764599999984,127.0025743
37.54105739999999,126.9985087
37.54097432277382,126.99715472856185
37.541523250044,126.99624480008224
37.5422304418169,126.99403462033759
37.542327985645294,126.99512097838748
37.542721904262926,126.99380638684707
37.54265999999999,126.9923306
37.542689999999986,126.9917
37.54194880006932,126.99162365006242
37.552229800018715,126.98135099998808
37.552583250067684,126.97979105011936
37.5534263,126.9788805
37.55413925004115,126.97863375007195
37.553767799999996,126.97867870000002
37.55502484948893,126.97707942067552
37.5553598000024,126.97648494997337
37.55489470000009,126.97651135000066
37.5584543830474,126.97603200824848
37.55894604020405,126.97546388000593
37.55817276523101,126.98722565775195
37.557270893195714,126.98625525992118
37.55674280008454,126.98566789989076
37.55848485000007,126.98542369999888
37.55614922838007,126.98436684214244
37.555553599999996,126.98507980000001
37.5564609,126.98496610000001
37.5547608,126.98182059999999
37.55610041989655,126.9770834502396
37.55548190865612,126.98066344784522
37.565805499999996,126.9898152
37.56471635000153,126.98923849999892
37.56414321286037,126.99011784323086
37.56621480000104,126.98975440001028
37.5662402,126.99146709999998
37.56633879999998,126.9908884
37.56676089999999,126.9896637
37.56623919999999,126.9884165
37.5340804,126.9506008
37.533438950015466,126.95023974990319
37.5344768,126.95123169999998
37.534732900000016,126.9487656
37.5365693,126.9569157
37.5366442,126.95759669999998
37.53649029713401,126.95610908960653
37.5360695,126.9556025
37.55945305761427,127.03697566774856
37.55844299999999,127.0383702
37.562997137866056,127.03259184101512
37.56358575510949,127.03121368688196
37.56452491648004,127.02803546419572
37.56485635000041,127.02738979999461
37.56496670000023,127.02671489999688
37.56565205477309,127.0274244726078
37.56515928503653,127.02366887719343
37.56624718200751,127.02159249896188
37.565720050000294,127.02066584999639
37.565653622212906,127.01967131474187
37.56488346621247,127.01345675423637
37.56512914515701,127.0141639599784
37.564938857173075,127.01240056203594
37.56493603001879,127.01128126991141
37.5655459060987,127.00969893250318
37.565197,127.01023899999998
37.565629799999996,127.0088689
37.56600568727504,127.00789669144294
37.5643915,127.00852189999999
37.5384457,127.0437008
37.5376011,127.0454811
37.5321585154088,126.95529685364654
37.53151633628426,126.95479870706168
37.531617900000015,126.9542605
37.53320349999999,126.95963019999999
37.533587350006215,126.9594688500369
37.5327236,126.95754329999998
37.53311570000001,126.9616078
37.533237500000006,126.96296410000001
37.5333698,126.9639912
37.5336228000128,126.96280429993028
37.5329558,126.96319690000001
37.53268941412472,126.96391981498428
37.53377585438167,126.96670880099771
37.534463237874036,126.96373028380962
37.536593800000254,126.97064494999738
37.56775584016974,127.0125572157263
37.566734665330756,127.01254561623514
37.53557020000418,126.96209574999332
37.535367099999995,126.96164699999999
37.53449000002529,126.96218035011744
37.53350700000001,126.9573784
37.53326590000001,126.9569707
37.533567,126.9564071
37.533706800000004,126.9577406
37.53214635638083,126.95400526455502
37.53233186310502,126.95287403985044
37.5331788,126.95049380000002
37.53359,126.9498
37.534535999999996,126.94857069999999
37.53447640000001,126.9466513
37.5338523,126.9447462
37.53430380000001,126.94743440000002
37.566702299150506,127.00227402421424
37.5662622,127.00593200000002
37.5659176,127.00582859999999
37.56611405014874,127.00694955008333
37.566456499999994,127.0048351
37.55601043604002,126.97295772068364
37.55633089999999,126.97372260000002
37.554458400000364,126.9730514999957
37.5657954,126.9667803
37.56633665000799,126.96729214997247
37.5655359,126.9670292
37.5181342,126.97946809999999
37.517743450012325,126.97928284991168
37.518235,126.9791526
37.517788800000005,126.981624
37.51912889999999,126.97635440000002
37.5198253,126.976708
37.5188986,126.97707540000002
37.5193261,126.9757372
37.5203876500213,126.97241445002005
37.521159799999985,126.9728621
37.5200745,126.97339480000001
37.520689999999995,126.97153000000002
37.520964899999996,126.97060740000002
37.52055750000002,126.9719284
37.52132919999998,126.97233239999998
37.521210300042185,126.96962070001177
37.51994040000001,126.9691448
37.52130849999999,126.96878790000001
37.520213999999996,126.9682402
37.52151845668403,126.96771303599958
37.52163049999999,126.9661892
37.52178,126.96514
37.52242679999999,126.96848579999998
37.521874399999994,126.96421
37.5217998,126.9647626
37.522155899999994,126.9628363
37.521344803484745,126.96508057951951
37.52341119999999,126.9600517
37.523962978825935,126.95908908989632
37.5231929500022,126.95848745000181
37.528544,126.95459729999999
37.5284986,126.9539512
37.52745279999999,126.95509719999998
37.5295384,126.9544868
37.53105289999999,126.9547234
37.53061929999999,126.9546002
37.531365699999995,126.95426510000001
37.5307821,126.9543071
37.52273000000001,126.97177000000002
37.5225522,126.9724458
37.523028100006854,126.9720781999768
37.522770400000006,126.9712498
37.523205120217455,126.97142161238327
37.52253796934886,126.97442764911644
37.53506999999999,126.974888
37.534829250025396,126.97507114993434
37.534934500000006,126.9856944
37.53496890000013,126.98467594999978
37.53515740000586,126.98629980002175
37.53603515001014,126.99963030000796
37.538275292728336,127.00155069156557
37.5392885,127.00173710000001
37.5400507000006,127.0017565999915
37.538879699999995,127.0017655
37.5406533,127.0012699
37.5418585776408,127.00216229062015
37.54196688267198,127.00280750311715
37.54039149999999,127.00174430000001
37.54092659999999,127.0018792
37.551805100031686,126.96303015012573
37.55091373962203,126.9636486929246
37.552424950010014,126.96356429997222
37.5479942,127.00179530000001
37.5476043,127.0025501
37.55205999999999,127.0016405
