score,lat,lon
5113.5,37.5189352,126.9728413
14785.0,37.5189523,126.98336680000001
6393.5,37.51897025001373,126.97419209990272
12692.5,37.5190416,126.98499
11064.5,37.5190784500009,126.98180224998714
8862.5,37.51912889999999,126.97635440000002
5149.0,37.51916050007924,126.97157320007273
7246.5,37.5191852,126.9795831
6066.0,37.51920000000001,126.9729699
6693.5,37.51925090000001,126.97852350000001
9038.5,37.51930535000377,126.98095890002982
8982.0,37.5193261,126.9757372
8439.0,37.51934949999999,126.97437360000002
7324.0,37.5194588,126.97309569999999
6204.5,37.5195621,126.97867620000001
7646.5,37.519656299999994,126.9699885
6163.5,37.5196825,126.995694
10311.0,37.51970710000001,126.9745447
8910.5,37.51973759999999,126.97323110000002
14878.0,37.5197791,126.98507839999999
6389.5,37.519817300007574,126.97819054994608
7739.5,37.519825299999994,126.976708
12849.0,37.51993952049367,126.98327526033181
9369.5,37.51994040000001,126.96914479999998
6957.5,37.51996100000001,126.97739140000002
16018.0,37.519962499999984,126.9870503
14775.0,37.51996859999999,126.9862115
10453.0,37.519991,126.96703909999998
11600.0,37.51999925000096,126.99255660000723
12576.0,37.520039900001,126.99210634999372
10725.5,37.5200745,126.9733948
7019.0,37.52007640000153,126.9956807499813
7758.0,37.52011040000637,126.97894524995596
10035.5,37.520115884634,126.99380854201613
8560.0,37.52013839999999,126.97021650000002
11618.0,37.5201399,126.98401840000001
7489.0,37.5201815,126.9783616
10848.0,37.520214,126.9682402
7471.5,37.520226300007565,126.9769065499438
15703.5,37.520265100006476,126.98705609995594
12558.0,37.520304575494436,126.99055032880831
10083.5,37.520322799999995,126.9939434
12502.5,37.52035185002659,126.98937049994043
10978.0,37.5203519,126.96604209999998
7444.0,37.52035409999999,126.996279
7539.5,37.52035660000001,126.99692809999999
9898.5,37.5203714,126.96511000000001
10613.0,37.5203876500213,126.97241445002004
14047.0,37.520479200000004,126.98620009999999
14089.0,37.520489500000004,126.98888729999999
11042.0,37.5205049,126.96729910000002
7820.5,37.5205209,126.99750220000001
10465.0,37.520557500000024,126.9719284
7559.5,37.520609100032,126.99535860008949
8641.5,37.5206711,126.99441999999999
10957.0,37.52069,126.97153000000002
10192.5,37.5207189,126.97965490000001
11425.0,37.520745800000014,126.98008490000002
8014.0,37.5208576,126.99639350000001
13640.0,37.52088150000001,126.990731
10775.0,37.520916799999995,126.9750241
8322.5,37.520947250001306,126.99673130000731
11251.0,37.5209649,126.97060740000002
10945.0,37.52105225000426,126.97882604997034
7917.5,37.5211139,126.99619820000001
8607.5,37.52113070000178,126.99701730000685
10049.5,37.521143750028926,126.98992485007172
10500.5,37.52115979999999,126.9728621
12158.5,37.521210300042185,126.96962070001177
12664.0,37.52130849999999,126.9687879
11171.0,37.52132389999999,126.9841695
10221.0,37.521329199999975,126.97233239999998
8153.0,37.5213318,126.9964712
14218.0,37.52134480348474,126.96508057951952
8423.5,37.521448499999984,126.99678670000002
12228.0,37.521485299999995,126.96219350000001
6502.0,37.521490600004384,126.99479065002312
8648.0,37.52149380000001,126.99780250000002
8041.5,37.5214946,126.9941042
14357.5,37.521518456684035,126.96771303599958
10759.0,37.5215274,126.97303700000002
11680.0,37.5215588,126.9696741
9029.0,37.521561257100245,126.98047418694523
11914.5,37.52158447542246,126.97701581731222
14920.0,37.52163049999999,126.9661892
11924.0,37.521660800000014,126.99076700000002
12147.5,37.521704799999995,126.97095060000001
10754.0,37.5217346,126.983484
7648.0,37.5217404,126.99838000000001
15830.0,37.52178,126.96513999999999
9466.0,37.52178445003389,126.98842885002442
15742.5,37.5217998,126.96476259999999
9926.5,37.5218154,126.9936222
11610.0,37.52183789999999,126.97203689999999
10265.5,37.52184599999999,126.98279950000001
14663.0,37.5218744,126.96421000000001
10568.5,37.52188625001109,126.98718490003724
6691.5,37.521906350092046,126.99566204989588
8948.5,37.52190675004122,126.98165405000029
7576.0,37.5219536,126.99403899999999
9478.0,37.52198290000001,126.9821351
13095.0,37.521983300072755,126.97644925006794
8546.0,37.5219908,126.9808374
7742.5,37.521993150000775,126.99685689998877
6232.0,37.52200190000001,126.9945619
8301.0,37.5220161,126.97988630000002
16274.0,37.52202869999999,126.96169190000002
13417.0,37.5220299,126.96847209999999
9586.5,37.52203399999999,126.9585273
17175.0,37.52209249999999,126.9614603
8213.0,37.5220927,126.9793325
10399.5,37.5220948500364,126.99044184999953
13654.0,37.52211839999999,126.97112359999998
7069.0,37.522133600000004,126.9963767
9926.0,37.52213420000001,126.99348119999999
14106.5,37.5221559,126.96283629999999
8192.5,37.522186600000005,126.99374500000002
5321.5,37.5222283,126.99958440000002
7998.0,37.5222338,126.9885311
13860.0,37.522239150010655,126.97027779992628
10612.0,37.5222586,126.99081100000001
14081.0,37.5222642,126.97340359999998
3186.5,37.5223182,127.0013715
7098.5,37.5223348,126.9969412
8001.5,37.52236,126.980448
4829.5,37.52236510000001,126.9998836
9137.0,37.52237070000001,126.9775128
9580.0,37.522409700000004,126.9863957
6768.5,37.5224205,126.9980881
15834.5,37.52242679999999,126.96848579999998
10298.5,37.522427800000465,126.97679690000142
5902.5,37.522444897494395,126.99535624570284
8061.5,37.522458050004175,126.98089574997128
5847.0,37.5224847,126.9944193
7402.5,37.52249154197398,126.98954871483328
18334.5,37.52252127538404,126.9610462835832
14983.0,37.52253796934886,126.97442764911644
10005.5,37.52254070010208,126.98361049996409
15169.5,37.52254840000104,126.97483209999274
15546.5,37.52255220000001,126.97244579999999
18041.0,37.52256669999999,126.96055030000001
17831.5,37.52258694286119,126.96191269456732
15620.5,37.5226005,126.9598459
3686.5,37.5226546,127.0009139
5195.0,37.52269655000271,126.99930504999779
6954.5,37.522711250003155,126.9887268499668
7320.5,37.52272196524088,126.97873570527187
17242.0,37.52273000000001,126.97177000000002
13744.5,37.5227592,126.9646715
13382.5,37.5227622,126.96372250000002
17625.5,37.52277040000001,126.9712498
6052.5,37.52282144925917,126.99776592703958
8986.5,37.52285749999999,126.98566409999998
5963.5,37.522888750006906,126.99724260002708
7424.5,37.5228936,126.9806837
9415.0,37.52292165002128,126.98435214996194
6957.5,37.5229276,126.97963020000002
3821.0,37.52296199999999,127.00078849999998
5100.0,37.522974,126.99531770000002
7863.0,37.5229963,126.97719340000002
5174.5,37.5230217,126.9987205
11221.0,37.52302333826079,126.97579196632016
18179.5,37.523028100006854,126.97207819997679
12179.5,37.5230497,126.9575416
8703.5,37.52305201006879,126.9826744344928
6811.0,37.52305609999999,126.97972649999998
12877.0,37.52307197400267,126.97482078757228
6746.0,37.52309689521487,126.9878391657582
13027.5,37.5231271,126.96405359999999
9641.0,37.5231415,126.97627990000001
15480.0,37.523163000070035,126.96787240011321
4992.0,37.5231811,126.994541
13015.5,37.523192950002205,126.9584874500018
7077.5,37.52320150005809,126.98081480000687
19314.5,37.523205120217455,126.9714216123833
6074.5,37.52320935005105,126.98902294996515
3865.5,37.52324409999999,127.0011115
19282.0,37.52324423819231,126.96048211541
19389.5,37.523261200000015,126.96122309999998
6294.5,37.52326279999999,126.98951940000002
5988.5,37.523332,126.98853559999999
6322.0,37.52333580000056,126.97960214999435
8231.0,37.52337450000001,126.99053229999998
15669.5,37.523402399999995,126.9674582
18303.0,37.52341119999999,126.9600517
5011.5,37.52342869999999,126.99425639999998
4683.0,37.5234384,126.99789119999998
6417.0,37.5234515,126.9897774
12186.0,37.52346420000001,126.974181
5576.0,37.523467,126.99390820000002
7251.5,37.52347689999999,126.97691780000001
17832.5,37.5234796671712,126.9698770424139
8747.0,37.5235023,126.99090449999998
13330.5,37.52351274597417,126.95824498721123
6858.5,37.523567499999984,126.9865994
8127.5,37.523589800026066,126.98347344999094
19159.0,37.5235952,126.96244830000002
12288.0,37.5236313,126.9645569
13927.5,37.52363150007541,126.96831895012949
6120.0,37.5236689,126.993601
4215.0,37.5236797,126.99716640000001
5353.0,37.52373089999999,126.9884744
5423.0,37.5237544,126.9893716
5282.0,37.5237574,126.9888751
5696.5,37.52379119999999,126.9796381
5725.5,37.523794099999996,126.98971740000002
7307.0,37.5238,126.99316000000002
11868.0,37.52381980000001,126.9737902
7673.0,37.5238291,126.98419779999999
6181.5,37.5238718,126.98664280000001
13964.0,37.52387979999999,126.9678942
7290.0,37.52388135008052,126.98274429985935
13151.0,37.52389,126.96410549999999
3722.0,37.52396224691104,126.99665007446043
15132.5,37.523962978825935,126.95908908989631
7278.0,37.52398005000045,126.9763480999967
17768.0,37.52402120000001,126.96284340000001
6987.5,37.5240472,126.99300179999999
6418.5,37.5240539,126.98584540000002
16822.5,37.5240852,126.9722336
6717.5,37.524096600000966,126.99052664998672
15895.5,37.5241005420245,126.96878419507168
6867.0,37.52411970000001,126.9848084
4770.5,37.52412210000001,126.9882976
13557.0,37.52413048610921,126.97319312384293
6903.0,37.524181799999994,126.9843207
6780.0,37.524244700000004,126.983428
5392.0,37.5242525426424,127.00191515724934
16773.5,37.52427235000614,126.96334839997951
5148.5,37.52430249999999,127.001301
14120.5,37.524312,126.96599479999999
17045.0,37.5243448,126.9622932
14791.5,37.524356299999994,126.9595498
15675.5,37.52436630000279,126.9683693499903
5116.5,37.5243801,126.9900504
3132.0,37.5243959,126.99631129999999
7713.0,37.52439985207028,126.97554749321512
6014.5,37.5244598,126.9765303
15357.0,37.524477399999995,126.9723799
8857.5,37.52451423267396,126.97456572782404
4001.0,37.52452379999999,126.98887530000002
12477.5,37.5245497,126.9568978
6469.0,37.52455000000001,126.99268
4053.5,37.5245554,126.98922179999998
4474.5,37.5245982,126.9793967
12028.5,37.52460669999999,126.9655208
3996.0,37.52461196815233,126.98825112122563
13242.5,37.52461840000585,126.95803519998468
15713.5,37.524625650079,126.96180000013278
4465.5,37.52463665005677,126.98987494996624
15137.0,37.5246448,126.96797579999999
13881.5,37.5247206,126.96013240000002
4758.5,37.52473135002227,127.0022494500672
5953.0,37.5247624107965,126.99083948256764
15754.0,37.52482129999999,126.96360400000002
3878.0,37.524830550095686,127.00109315006469
14046.0,37.524843700000005,126.9547946
3906.5,37.5248524,126.97760130000002
3749.0,37.524858899999984,126.9780578
11261.5,37.52489200000001,126.9650388
2573.0,37.5248959,126.99815759999998
11080.5,37.52493020795489,126.97348720348928
5006.5,37.524931,126.9767079
5328.0,37.5249628,126.9836416
2376.5,37.52503100005671,126.9960957999144
2369.5,37.52503550004757,126.99774220004005
14301.0,37.5250458,126.9554266
7365.0,37.52504736008023,126.99256602025592
13477.0,37.52506488381561,126.96118621913558
3779.5,37.52506549999999,126.9794379
14288.0,37.5251397,126.96304479999999
3565.5,37.52515629999999,126.97760130000002
3281.0,37.525157799999995,126.98825120000001
3025.5,37.5251592,127.0008706
13728.0,37.525180299999995,126.9702318
3768.0,37.5251975,126.97992250000001
3685.5,37.525202100000186,127.00181070000063
3042.0,37.525220922792506,127.00254501867212
6544.5,37.52522720000001,126.99218340000002
2374.0,37.5252344947756,126.99529146300188
2225.5,37.52523850000075,126.99577385000755
2000.5,37.52529210001221,126.99674030002748
14066.0,37.525293700000006,126.9640646
7239.0,37.52530719999999,126.99165150000002
13128.0,37.52530950000001,126.96433629999999
3187.0,37.52532450368265,126.97836533878431
4220.5,37.52532461690271,126.97689892244092
4590.0,37.52535205002943,126.98369065003021
14798.0,37.52542170005143,126.9559271998781
12990.5,37.52543165007997,126.96253120013372
11064.5,37.5254998,126.96512630000001
12396.0,37.5255062,126.96653149999999
6080.5,37.5255474,126.9926731
2324.0,37.525643000089566,126.99868240002523
6795.5,37.52565469999999,126.9918795
2662.5,37.5256615,126.9992582
3216.5,37.525675126488025,127.00115943845631
3946.0,37.525735961534146,126.99361642715704
3039.0,37.5257452,126.9997279
2072.0,37.525748,126.99813050000002
3193.5,37.52575360000001,126.9869115
16266.5,37.525779450001366,126.95656260000344
3855.0,37.5257796,126.98404690000001
3728.0,37.525803150058366,127.0003369499872
2571.0,37.52581215002522,126.97845725003006
11298.0,37.52582017422346,126.96184971010928
3305.5,37.52582379999999,126.9861136
3206.5,37.52584470000001,126.9880813
17204.0,37.5258459,126.9544557
12156.5,37.52585250004854,126.9648690998163
11742.5,37.52586913050729,126.9638780977388
1463.0,37.52592170003117,126.99618170008615
6832.0,37.5259333,126.99122959999998
1676.5,37.52597038909597,126.99734604398262
10638.5,37.526071450003826,126.96558750000709
3388.5,37.52608949999999,126.98406950000002
11617.5,37.5260915,126.96925300000001
3304.5,37.526105,126.98447649999999
9398.0,37.5261105,126.97284920000001
4216.0,37.52613,127.00024
2910.0,37.52616156753642,126.99935332934452
4665.0,37.52617000000001,127.00091
2845.5,37.5262072,126.98125459999999
17713.0,37.52620905000513,126.95521099999176
2399.5,37.52621243786341,126.998737775803
2523.0,37.52621559999999,126.9800574
3167.0,37.5262163,126.9878942
10474.5,37.52623524053651,126.96423810091478
3072.0,37.526250700000006,126.9851472
2128.5,37.526282031544675,126.97852059906664
1380.5,37.52629,126.99667999999998
1688.5,37.5263185,126.99754229999999
10033.5,37.52633345002889,126.96517395005364
10931.0,37.52639960000001,126.96951450000002
4415.0,37.52642795215709,127.00310864908212
5810.5,37.52647892074507,126.99276397506873
1553.0,37.52648,126.99642070000002
2815.5,37.52648511588888,126.98331766025231
2511.0,37.52650605000592,126.97736049993769
2789.5,37.5265093,126.9861981
9801.0,37.526514321518576,126.9627364349108
17947.5,37.5265561,126.95579209999998
3587.0,37.526659499999994,126.99947809999999
9083.0,37.5266605,126.9718575
2511.5,37.526673100000004,126.99862340000001
2305.5,37.5266772369306,126.98128869477598
3474.0,37.52670535713808,126.98821037103308
6684.0,37.52670575675909,126.99068412316562
2862.5,37.526707,126.9869436
2354.5,37.52672247690014,127.00213117988493
5126.5,37.52675180034888,126.98977526117359
9785.5,37.52676440006693,126.96334585011441
8184.0,37.52676805000093,126.97256059998718
2286.0,37.52678590001853,126.98182765000021
10031.0,37.52678659999999,126.96542360000001
3571.5,37.52679389584989,127.00120496198043
4683.5,37.5268158,127.0042874
15353.0,37.52684519999999,126.9533783
3376.0,37.526913750047356,126.99916134994422
3313.5,37.5269208,126.9759619
10737.5,37.52693745000542,126.96414285000868
3274.0,37.5269504,126.9877872
1872.0,37.526964561820044,126.9972422747367
3526.0,37.52700169999999,127.0033382
2383.5,37.527030674495336,126.98500948671641
16998.0,37.5270554,126.9540521
2203.5,37.527067177790094,126.98349419067073
10058.0,37.52713,126.9701632
5786.5,37.52714949999999,126.9898037
6793.0,37.52715110001302,126.99032410003151
4352.5,37.527158299999996,126.9944617
5157.5,37.5271592,126.9742706
15534.5,37.527160200000004,126.95305829999998
4362.0,37.5271845,127.00046779999998
8993.0,37.527194899999984,126.9679798
17808.5,37.52720740000001,126.9544518
5858.5,37.52721960010307,126.97363060000627
2189.5,37.5272317,126.99635820000002
10274.0,37.527248799999995,126.96359119999998
6868.5,37.52726420678339,126.99280947809164
2470.5,37.5272714,127.00300860000002
1600.5,37.527274326193854,126.98026394183044
2995.0,37.5272896,127.0010195
9836.5,37.527306334937336,126.99179125754343
3724.5,37.52731311441456,126.99901827764464
6838.5,37.52732460000001,126.97262409999999
1820.5,37.5273409,127.0018307
7473.5,37.527353399999996,126.97219490000002
9889.5,37.527366377787864,126.96601368237673
2769.5,37.52738343752565,126.99821317715319
1625.5,37.527389300025256,127.002299349985
9648.5,37.5274105,126.97066140000001
18504.5,37.52745279999999,126.95509719999998
1642.5,37.527477850007244,126.9818103000584
5743.5,37.5274859,126.99969900000002
2489.0,37.527489144311744,126.99757698271357
1720.5,37.52752400000001,126.97750970000001
8198.5,37.527525399999995,126.96307320000001
2743.0,37.527554200000004,127.00357369999999
2336.0,37.52758120009854,127.00117679995381
1446.0,37.5276058,126.977999
9133.5,37.527618,126.9709774
2061.0,37.527651400002476,126.98527149998259
2809.5,37.52766189999999,126.9870263
2527.0,37.5276682,126.9970559
1759.5,37.5276792,127.00275249999999
9387.0,37.52769519999999,126.96713729999999
1446.0,37.5276961,127.0023753
2571.0,37.527697650000405,126.98655869999678
1714.5,37.527717619938734,126.98351789800488
9462.5,37.5277357,126.9696878
5839.0,37.52774855348547,126.99438256569536
8270.0,37.527818410585546,126.99044505459379
3996.0,37.52782860000001,126.9743564
3820.5,37.5278307500474,126.99848150014613
1315.5,37.52784501584667,126.98084867285118
9423.5,37.5278463,126.97063369999998
3378.5,37.527894,127.00576970000002
4269.5,37.52791130000001,126.9739757
3679.5,37.52792525000104,127.00009215000796
2209.5,37.52793798616043,126.9762070685034
4104.0,37.5279399,127.00741530000002
9546.0,37.52795269999999,126.992317
5979.0,37.52798345003268,126.99921700008612
1126.5,37.527993658390436,126.9800213239406
9878.0,37.5279969,126.9651402
1960.5,37.5280157,126.985449
1038.0,37.52803430000001,126.9791898
9235.0,37.52804209949228,126.96665850254685
1257.0,37.528059000000006,127.00183409999998
11069.0,37.528076199999994,126.9918984
9775.0,37.52807770000014,126.97041465000059
9476.5,37.52808139999999,126.99347350000001
1348.0,37.5281343,127.0027514
1242.0,37.52817217070785,126.98169040459813
1992.0,37.52821904427717,127.00085552638024
3578.0,37.528225000000006,126.99776770000001
3214.0,37.528230210213664,127.00497416293031
4123.0,37.528233500076034,126.98826089991482
6815.5,37.5282645,126.98959740000002
6392.0,37.52831350000001,126.9945747
1438.5,37.52832040712939,127.00138257003307
7796.5,37.52835859999999,126.9712482
4866.0,37.528358700000005,126.9984561
3495.0,37.52837077062676,126.99738345135307
2640.5,37.52838132684249,126.98684995115042
1021.0,37.52839482329798,127.00204451972124
5902.5,37.5284057,127.0065799
5917.0,37.52844480003075,126.99879925009344
2246.5,37.528447700000015,126.98622310000002
10325.5,37.52848069260032,126.96550066179847
1473.0,37.528482399999994,126.9843543
17722.5,37.528498600000006,126.9539512
1248.0,37.5285306,126.9776446
6847.5,37.5285365,126.9894532
10390.0,37.52854295000019,126.99060464999857
18412.0,37.528544000000004,126.9545973
7565.0,37.5285922,126.9640637
913.5,37.528606850001204,126.98014614999538
1870.5,37.52864160000001,126.98568439999998
12784.0,37.5286674,126.9923898
9432.0,37.52868735000153,126.99391314999292
8018.0,37.52869059999999,126.98980900000001
13193.0,37.5287292,126.9914558
9003.5,37.5287328,126.9675757
4306.0,37.52874109999999,126.99754229999999
6264.5,37.5287525,126.9984975
5980.0,37.5287663,127.01110590000002
2146.0,37.528781099999996,127.00432870000002
2160.0,37.52879465000042,126.97515640000091
10669.0,37.52880964079157,126.9659021939462
6614.5,37.528831900012115,126.98926725001199
1692.0,37.52884999999999,127.0006454
1272.0,37.528858299999996,126.97848550000002
1500.0,37.528899150073435,126.9849044500713
5050.0,37.52891210000372,126.98856509997586
10116.0,37.52892080002089,126.96982260007958
9156.5,37.528930700000004,126.96751540000001
4288.5,37.52894700000001,127.0058011
6277.5,37.528958100000004,127.00751059999999
6563.0,37.52901279999999,127.0070666
8351.5,37.52905620000001,126.9940865
1138.5,37.5290649,127.00124879999998
848.5,37.529079,127.00205990000002
958.5,37.5290857,126.98087360000001
1051.5,37.5291006,126.98016770000001
8096.5,37.52911699999999,126.9702709
13730.5,37.52912251862537,126.99188288314876
1372.5,37.52913039999999,126.9844272
1512.0,37.529186100000004,127.00058190000001
6731.5,37.5292011,127.01149709999999
1484.5,37.5292342094169,127.00373774234842
2015.5,37.52924280991081,127.00446235212307
2989.0,37.529255299999996,126.97343709999998
2147.0,37.529271466246406,126.97545307241371
1225.5,37.52928140000182,126.98327814998423
9143.0,37.529297899999996,126.96954860000001
2008.5,37.52929820000307,126.97667955000048
947.0,37.529300223986866,127.00275226245847
6443.5,37.5293048625949,127.00674356068757
14480.0,37.52931290000001,126.9537268
1057.5,37.5293272,126.98212519999998
2134.5,37.5293345,126.9761122
5611.5,37.529355229384976,126.98867317493557
13544.0,37.5293945,126.9913839
1971.0,37.529410600000006,126.97729009999999
10182.5,37.52941726202657,126.96642807621487
4170.5,37.52946455874813,126.99862181150914
1180.5,37.52946750000001,126.9801855
4846.5,37.529474999999984,126.9951655
1345.5,37.52948949999999,126.9796017
8137.0,37.529497850019816,126.96818900004635
1123.5,37.529518043357314,126.98105194068644
7242.5,37.5295276,126.9700649
16151.0,37.52953839999999,126.9544868
15863.0,37.529542799999994,126.9528089
2545.0,37.5295704,126.9741531
4670.0,37.5296145,126.99588
1569.0,37.529618999999975,126.9791432
2644.0,37.52962669999999,127.00473649999999
7850.0,37.5296951,126.9692929
9924.0,37.529700700000014,126.950805
9095.5,37.52970710000001,127.0093374
5706.5,37.529711600000006,126.99468040000001
7520.0,37.52971709999999,126.98930940000001
1309.5,37.529729048818325,126.98351979254969
7256.0,37.5297388,126.96249360000002
15336.5,37.529763,126.95343340000001
5928.0,37.52979510000001,127.0062304
1314.0,37.52980066531889,126.98043924149374
9294.0,37.5298019,127.0077743
2377.5,37.5298177,127.0043919
8245.0,37.5298239,126.9677662
4959.5,37.5298295,126.9954787
2823.0,37.52982978946502,126.97324624854208
8545.5,37.5298312,126.96693259999999
1047.5,37.52983238936185,127.00084964236513
10130.5,37.5298411,126.9926566
789.0,37.529851233775226,127.00222968484115
1252.5,37.5299109,127.00323120000002
13247.5,37.529914500000004,126.9913196
1880.5,37.52991975002954,126.99968169990456
15363.0,37.5299211,126.95245829999999
4339.5,37.5299323,127.00546769999998
6577.5,37.52993399999999,126.9698093
5798.5,37.529962186607754,126.98855247754172
2086.5,37.5299657,127.00406159999999
2316.0,37.52997450000001,126.98595559999998
8514.5,37.5299855,126.96661129999998
12398.0,37.530003799999996,126.9513432
16567.0,37.53002310003347,126.95306164993235
1342.5,37.53004535000054,126.98313115000131
11453.5,37.53008109999999,127.0098549
7865.5,37.53008185006885,127.00853675000448
1342.5,37.5300823,126.9824069
4033.5,37.5301019,126.97137120000001
2843.5,37.5301105,126.9986778
7820.0,37.530112848786004,127.0068387969478
16134.5,37.530120200000006,126.95447140000002
6322.5,37.53012541203068,126.99700458815286
5096.0,37.53012605006701,126.99764464992985
4398.5,37.530129200000005,126.9709961
10343.5,37.53014982505419,127.00927757529148
7564.0,37.53015,126.96734
2061.0,37.53016160000001,126.9847888
1475.5,37.530173100000006,127.0033629
8020.5,37.53017439999999,126.96676669999998
5015.0,37.53018649999999,126.9704485
14582.5,37.53018839999999,126.95238589999998
9069.0,37.530249950010436,127.00733084995458
6186.5,37.5302516,126.96980330000001
7230.5,37.53027311040617,126.96908463774116
3505.5,37.53029540000001,126.9725884
1927.0,37.53030682549573,126.99932983527113
13631.0,37.53031776668213,126.99081160005824
3730.0,37.53032617704722,126.97366611487044
3866.5,37.530346800000274,126.9750798499972
1617.5,37.53035448911422,126.9834510002981
1586.0,37.53036975758672,126.98072742614241
6741.5,37.5303729,126.9937563
5898.0,37.53039545002565,126.9949133499202
3497.5,37.5304036,126.9768474
8010.5,37.53041010000001,126.96652639999999
4115.0,37.530423950000326,126.98746049999666
4886.5,37.53043139999999,126.9706468
3315.5,37.53044284558445,126.97735760563864
13949.0,37.53046219999999,126.9525152
1542.0,37.53046450000001,126.9826483
13206.5,37.5304651,126.990906
3274.5,37.530475316878274,126.99816055497114
2552.5,37.53048299999999,126.9986146
4132.0,37.53049839999999,126.971341
1776.0,37.530535650001006,126.98023634999521
12585.0,37.53054829999999,126.99138309999998
1067.0,37.530562300010565,127.00022809997554
9458.0,37.5305803,126.9897541
12208.5,37.53058130000001,127.0094603
1213.0,37.53061327006224,127.00284542973692
2325.5,37.5306186,126.9843378
15973.0,37.53061929999999,126.95460020000002
3919.0,37.530627850052035,126.99765055000587
7702.5,37.530635650008115,127.00638075003259
2785.5,37.53064439999999,126.97867750000002
14699.5,37.53065610000001,126.95166200000001
4315.0,37.5306574,126.99719640000002
2215.0,37.53066100000001,127.0038652
14251.5,37.53066309999999,126.9522667
5993.0,37.53067109999999,126.9701973
5415.0,37.5306768,126.9968176
9948.0,37.5307126,127.01093539999998
7659.0,37.53071979999999,126.96866459999998
5325.5,37.53071979999999,126.98808789999998
1701.0,37.53072164490138,126.98233523105029
1718.0,37.530731266112255,126.9814586376492
4752.5,37.53074470000001,126.97091779999998
4380.5,37.5307577,126.98751140000002
11202.5,37.530763799999995,126.9902258
781.5,37.53077920793656,127.00131751580628
1883.5,37.530779368202666,126.9989760157005
15794.5,37.530782099999996,126.9543071
10320.0,37.530811,127.0076744
4638.0,37.530812299999994,126.97163429999999
8183.0,37.5308167,126.9660038
1009.0,37.530829700004674,127.00227415001001
8807.5,37.53085320000001,126.965106
1524.0,37.530854700000006,127.00313030000001
6588.0,37.530868700000006,126.9949348
1175.0,37.53087155006536,126.9997814000562
9559.0,37.5308753,127.00682649999999
1964.5,37.5308868,126.9805452
2195.0,37.53089270314733,126.9799133212384
5031.0,37.530914799999984,126.97364979999999
8102.0,37.53093729999999,126.9697412
11364.0,37.53093975676626,127.00998175253523
3831.5,37.53096575001104,127.00471419993784
6844.0,37.5309736,126.9682178
4906.0,37.5310019,127.0051614
10726.5,37.5310085,126.99146690000002
818.0,37.53101518222424,127.000763486755
12319.0,37.53104929999999,126.9904825
5326.5,37.53105120000001,126.97121770000001
15456.5,37.53105289999999,126.95472340000002
10737.0,37.53107410000001,127.0085774
7924.0,37.53107635003463,127.0060555001273
2042.0,37.531082399999995,126.9827999
2677.0,37.531086450003684,127.00400904997856
2355.0,37.53109450000001,126.9835428
5329.0,37.5311148,126.97191700000002
14331.0,37.53112835801311,126.95132352014627
