,lon,lat
1864,127.02342670770057,37.567368423408446
1886,126.98320306608392,37.57108967022695
1904,126.96971154446075,37.56790217497418
1905,126.97088061934002,37.569264306236654
1937,126.98069662188254,37.569248264695354
1938,126.98126676459624,37.568296401267666
1948,126.99777016813758,37.562775857668576
1949,126.97915491331429,37.56813409918792
1950,126.98175482901065,37.56047635332347
1967,126.98194145581017,37.560003590078544
1971,126.97570213415071,37.56944905341219
1980,126.97164886603943,37.55963443694485
1981,126.97388702626665,37.55996831350843
1984,126.98876277705317,37.56126111672024
1995,126.97500247720932,37.571631258639826
2007,126.98168928319784,37.56060954193163
2008,126.98080225360266,37.56080538532326
2125,127.00851741372918,37.56779399309211
2138,126.98296640219539,37.558929425691915
2139,126.9832755288415,37.55905893010317
2140,126.98363677660865,37.55962020204552
2211,126.98439535561394,37.5666836960314
2377,126.97680979415135,37.557474143726395
2387,126.97935288970228,37.55914397128191
2388,126.97875326981388,37.5588210967056
2389,126.97653012209831,37.55707171321486
2409,127.00255774846887,37.55314585299136
2411,127.0040598534611,37.56655886219417
2412,127.0048829378258,37.56641760117007
2413,127.0059043605693,37.566242917087635
2414,127.00629153017125,37.56460431495039
2415,127.00549704666038,37.56475612664448
2419,127.00454748179641,37.56484597416055
2420,127.00406796499674,37.5648080111395
2481,126.98856630710537,37.570070804148
2493,126.98879816458411,37.57055035115453
2518,126.99103481256259,37.560918853415
2519,126.99140727170814,37.56121359446548
2520,126.99152120351144,37.56093888401397
2521,126.9916073344173,37.561232392830455
2522,126.99221686287744,37.561226515841064
2783,126.96620328813815,37.55849977188055
2819,126.98598485609065,37.561070092358726
2990,126.97462831823053,37.571632200820716
2991,126.97417374738352,37.571572103690485
2992,126.97486237494226,37.57147835290883
2993,126.97930849607435,37.571457304428606
3005,126.97493764339771,37.57087219509511
3041,126.99267874401322,37.56516041411821
3042,126.99247205634722,37.56692212643295
3067,126.96941606112458,37.568170061859625
3171,126.97481184086583,37.57184025208971
3172,126.97643255859889,37.571630341795284
3173,126.97387265628215,37.571683185974564
3174,126.970086869837,37.569183406897324
3175,126.99370634548943,37.56867066662759
3176,126.97615271692813,37.56264549933983
3177,126.97163052839717,37.56222916551075
3178,126.97471222491123,37.562210209174985
3179,126.97514816147917,37.56213283675249
3180,126.97496533681597,37.56208851483844
3181,127.00817481354657,37.56881769891097
3182,126.98744705002689,37.56465147003477
3183,126.99250180131891,37.568532125691
3184,126.99225765973065,37.56851684351256
3185,126.98157056368554,37.562028534507974
3186,126.9746464910516,37.56199645273746
3187,126.97199229229439,37.561815519497806
3188,126.97906969132869,37.561379151991076
3189,127.00721435871353,37.56811931580211
3190,126.98958342309149,37.56839827449247
3191,126.99050948000712,37.56466470167653
3192,126.98875298274343,37.56463303484295
3193,126.99085311160867,37.568049735999544
3194,126.97431757082063,37.56931875147304
3195,126.97609231072175,37.5690001632405
3196,126.97424206337158,37.568722182168536
3197,126.97373480468966,37.56115317541644
3198,126.97931707491455,37.561150270110744
3199,126.97756055633575,37.5610889052969
3200,126.97824706634756,37.560954551801366
3201,126.97701312263668,37.55617606614073
3202,127.01061914507135,37.56751989651506
3203,126.99808725600931,37.567356475181015
3204,126.9979734150798,37.56724876458016
3205,126.98955950208617,37.56720673479628
3206,126.98801609436964,37.56458923750897
3207,126.97916657865363,37.56862226256176
3208,126.97409054815822,37.56849159379197
3209,126.98205679560063,37.56808209752386
3210,126.97274861440714,37.559816947896906
3211,126.97129296417012,37.559777661470804
3212,126.9810238505772,37.55953436768892
3213,127.00454535757669,37.56678448863895
3214,126.98961264932989,37.56677418789676
3215,126.98975245195463,37.56677581400362
3216,126.99222099445166,37.56447039366678
3217,126.99310720142012,37.56438357807494
3218,126.99273883300367,37.564369454500486
3219,126.97735077812406,37.568034848945906
3220,126.98210142925213,37.56795647394474
3221,126.97420893611823,37.559435655803256
3223,126.99553900206827,37.566519264432735
3229,126.99174241194844,37.56446238477293
3231,126.96977014295994,37.567636776092385
3232,126.96998699058415,37.56734712325952
3233,126.97921739483193,37.56705679251262
3234,126.97918436052916,37.55938827396495
3235,126.99811769728937,37.568771842148976
3236,126.99785107279817,37.56869949059597
3237,126.99634738608187,37.56848501475039
3238,126.98898337302583,37.56789575896777
3241,126.98369549870868,37.56852793841872
3242,126.98252621900305,37.56873551982381
3249,126.99379718963768,37.57066941720939
3250,126.9702130508289,37.56710878675305
3252,126.97930661074065,37.56693912040879
3254,126.96397070124164,37.559213414901464
3255,126.97881486609322,37.55916316422033
3256,126.96405292278132,37.559189914890666
3257,126.96392956436874,37.55910794727632
3259,127.00226150356232,37.56947491649868
3260,127.00009522298046,37.56909150913435
3262,126.99610363693468,37.56851537172246
3264,126.98783717341581,37.567860147706924
3266,126.98296910285218,37.56867654080658
3267,126.982124615676,37.56872855198879
3274,127.0161120067677,37.569674860202994
3275,127.01003239057931,37.5696136158734
3278,126.97934746073294,37.57048346788314
3279,126.97503222081035,37.57041139394957
3280,126.995327975671,37.57041147028622
3281,126.97908447942183,37.56698109176732
3282,126.97058333120889,37.56677450909778
3283,126.96519988545224,37.558990414759464
3284,126.96501747078175,37.55894438382495
3285,126.97603012482958,37.55893898699038
3286,126.97819366059902,37.55874140222286
3287,126.97190108486956,37.558492873719445
3288,126.97199182230737,37.55823668740695
3289,126.97807296508094,37.5581512883968
3293,127.00601805466363,37.56645569980871
3295,126.99486086840172,37.5703744833806
3296,126.98107697432278,37.570377137989574
3297,126.97099681999596,37.56663799504334
3298,126.97104528049127,37.5665525058077
3299,126.9715105860265,37.56633897736434
3301,126.97208306717495,37.56605235037209
3302,126.9669180850279,37.558099508738636
3303,126.97311143232035,37.558059597550375
3304,126.96716718566746,37.55802106823244
3305,126.97731643223985,37.55765800853623
3306,126.97623372389837,37.55755479089475
3307,126.96809634990457,37.55755836220988
3308,126.97953158269245,37.570204808178126
3311,126.97291805767202,37.5655433384064
3312,126.97350789059593,37.565373672835776
3313,126.97324499557284,37.56533171554382
3314,126.973147009797,37.56524866833826
3315,126.97321675268982,37.56515586833496
3316,126.97369359387278,37.56509071113059
3318,126.9774883703886,37.56465365586468
3320,126.9856856704126,37.57033308081563
3321,126.97196230809082,37.57028689826459
3323,126.98947965033385,37.57011200164196
3324,126.98400029800035,37.57007535104186
3329,126.97846521837712,37.5700388964652
3330,126.98446178211097,37.57003843775901
3331,126.98693064714669,37.57003842869255
3339,126.97871808036749,37.564507181340694
3340,126.9782184383501,37.56449407194463
3343,126.97643139589053,37.55702792581614
3344,126.9755216174157,37.556916134117635
3345,126.97436346061177,37.55682643849282
3346,126.99199436618922,37.566451935287276
3347,126.9908979398806,37.566394958905455
3348,126.9744575787347,37.56999965385707
3349,126.97931785029667,37.570013938019244
3350,126.97812726853611,37.56442710688619
3352,126.98178054000395,37.5637666802226
3353,126.9745789142739,37.556612617946016
3354,126.98973746464922,37.56638946825502
3355,126.9985701966818,37.563036952313865
3356,127.01502924241736,37.561172595787816
3357,126.99357987341773,37.566319125890764
3358,126.98842567226946,37.56630203769492
3359,127.01473443800379,37.5606233567675
3360,126.99202348535536,37.56624060295325
3361,126.97568765847447,37.569928385764975
3362,126.97790357198221,37.56382467755203
3363,126.96881398868926,37.563491859386616
3364,126.99139560986447,37.56621110259416
3365,127.00673008476075,37.566094270942806
3366,126.98977196806413,37.56607957085137
3367,126.98306359361602,37.569544143965274
3368,126.9743561117526,37.56953615879304
3369,126.99227449709068,37.56934448512388
3376,126.992600265277,37.56585981495958
3380,126.99950515441935,37.56134315327259
3381,127.00622451924919,37.56446586367255
3382,127.00606697338854,37.56414023313573
3383,127.00461134352663,37.56381254069393
3384,126.99605022618826,37.557623877545836
3385,127.01564701858231,37.571302538068466
3387,126.98676166917946,37.56115109756998
3388,126.98938029533981,37.56102255774276
3389,126.99046136226603,37.56097007549253
3390,127.00389683897336,37.5636678540663
3391,127.0038423471915,37.56464686314923
3394,126.98832173007258,37.56383263343203
3395,126.99881233946246,37.56103556901193
3397,126.99942779571052,37.560899048778786
3398,126.99344371203166,37.560849275006014
3399,126.99335918908672,37.5605659226194
3411,126.99025363566612,37.5602946133597
3412,126.99612274434381,37.56020737636115
3413,126.99327748343899,37.56015892232837
3414,126.99614404353056,37.56001533042193
3415,127.00303677100948,37.55996173206982
3429,126.98839487566745,37.55966706183916
3430,126.98817445303612,37.559638325135715
3431,127.00271749073741,37.55971219324236
3432,126.988053257839,37.55962322071456
3440,126.98989430392174,37.55979977023042
3441,126.99618591975286,37.55933461432003
3442,127.0065317913828,37.55921317258332
3443,127.00288939729306,37.559083085821165
3444,126.98969811787718,37.55928568031511
3454,126.99813364698839,37.56433713939229
3455,126.99414763603309,37.56433301052678
3456,126.99613621358552,37.55867099659595
3457,126.99604604889859,37.558628885009405
3458,126.99621872441385,37.558609853470465
3459,126.98722520399694,37.55824660495855
3467,126.99261529049708,37.56426932239258
3468,126.99558391029633,37.56418215702323
3469,126.99616284810526,37.55826528508819
3470,127.00754692288604,37.55824898180238
3480,126.98570376825316,37.55670547542839
3481,126.99554687014407,37.556482350102755
3482,126.99560454132391,37.556412115996494
3483,126.99575685956242,37.55562421425972
3490,126.99843973557573,37.56310829926975
3494,126.97970020720096,37.56613901019458
3500,126.99833054090853,37.56296697269821
3501,126.97653085421005,37.564323635785286
3502,126.96851455854598,37.56798516907358
3503,126.97721919667725,37.55791929626544
3511,127.0011718355908,37.56272573293599
3512,126.98903628909194,37.56267781827621
3513,126.9984918529854,37.562530433663035
3514,127.00250199730081,37.56246296825277
3523,126.98908366647373,37.56234242078862
3524,127.00113525907625,37.562229156965735
3527,126.97485433029865,37.56350097337273
3534,127.00659190916852,37.562078312927135
3535,127.00111432066636,37.562055299290904
3536,126.98915022996034,37.561960001718276
3537,126.98875122432734,37.56193026688318
3538,126.99297774040326,37.56269620588642
3541,127.0158880327239,37.57158063741575
3542,127.01558209220926,37.57215528401381
3544,126.98670659952911,37.561698080660165
3545,127.00107964980523,37.561708027735556
3546,127.001175224542,37.56158075338024
3547,126.99604674628755,37.561450184430896
3548,126.99962841028594,37.56143642401082
3549,126.98766427761744,37.56992762564261
3689,127.01407127475564,37.57247516759575
3870,126.99782711250455,37.56900655366789
4043,126.99775397670568,37.571339245062966
4116,126.99537798456328,37.57071553582711
4117,126.99505796834296,37.57055040762787
4157,126.99707534539793,37.57068700715415
4163,126.96617671789808,37.55858112539887
4671,126.99507941849616,37.56661279354801
4754,126.9712727989483,37.569885319444474
4755,126.9705798885357,37.56916893712851
5263,126.98687056501966,37.568382678070925
5282,127.00479642957403,37.567435194226576
5592,126.99497606086169,37.566386988656035
6837,126.97641863116608,37.56191940060859
6838,126.97684783736474,37.56307934436101
7282,126.967995293019,37.557545363295354
8163,127.01800322585055,37.55995305383339
8234,126.99233331410696,37.57047621805213
8302,126.99290929172422,37.565010060801384
8303,126.99535160519991,37.5653301103787
8304,126.9933925628026,37.566526654840025
8305,126.994497820644,37.56658478483434
8306,126.99531804285198,37.56661624035129
8307,126.99518716242439,37.56713672206741
8308,126.99572930848787,37.56663973630125
8309,126.99677241947595,37.56669789081061
8317,126.99401456373775,37.56426307736863
8318,127.01453623248433,37.56130376238731
8319,127.00151309619045,37.566713214250925
8320,127.00009534823974,37.562476541159214
8323,126.98632750310774,37.56081566848944
8409,127.0236620950976,37.560631862686584
8433,126.98345472247586,37.560509081288046
8774,126.97738315975113,37.560751249635416
8793,126.9787901933511,37.563803690583484
8794,126.97774331068362,37.56376240501661
8795,126.9797279761837,37.56588386115392
8796,126.98054812180233,37.565880296646874
8797,126.98154274928143,37.565884350815175
8817,127.0234789671527,37.56584218482231
8828,127.02365556620452,37.565003708043825
8833,127.01557656804894,37.56305957357303
8834,127.01612205467343,37.56409156052734
8835,127.01571710760038,37.56541856258118
8840,127.02386460048928,37.564977359688164
8842,127.00259042708065,37.56340119087205
8866,127.0133247365824,37.56513350988407
8868,127.01601130656978,37.56678116977522
8894,127.0139842412732,37.56020835446284
8901,127.01301760762702,37.55869689044095
8902,127.01478249951046,37.55989693030453
8903,127.01504302143815,37.55804483606551
8904,127.01651459054042,37.55842739281676
8905,127.01667215466206,37.55859111320311
8906,127.01659202019454,37.55856279625607
8920,127.01447173226401,37.56141049934104
8979,127.01021829003028,37.564450742468885
8980,127.01235106790125,37.56503161772294
9188,127.01564832065326,37.56518588132027
9203,127.0090902237748,37.55659637891737
9204,127.00935896913677,37.55618140933802
9205,127.01025374792155,37.55501705942732
9212,127.01005868490678,37.55527235997888
9232,127.01969799650664,37.56556183818336
9233,127.02232011394723,37.56529633159982
9234,127.00635641719069,37.57124045862178
9403,127.01179276234116,37.55311650802191
9404,127.0112704983124,37.55374963964887
9405,127.01158540270296,37.55411016860081
9406,127.01208872663811,37.55491498167758
9421,127.01157121967297,37.55617238572645
9422,127.01168052800713,37.55638607966047
9423,127.01147203058639,37.55652535275063
9424,127.01185906961406,37.5567320360482
9425,127.01206451738875,37.55707466790194
9432,127.01190366059481,37.55729459710109
9433,127.0122696636516,37.55742102420509
9461,127.02200547012615,37.56547166930751
9462,127.02141825184748,37.56547185219708
9463,127.01980116206053,37.56567112580972
9624,127.01243440343784,37.56841885197128
9625,127.0108960645822,37.57158698857398
9626,127.01269946678933,37.57199099577787
9627,127.01249925048839,37.572221188187584
9635,127.01032828745971,37.57174139574748
9636,127.00874790644217,37.57123007917298
9643,127.0089026243427,37.571487392441675
9794,127.01589971429674,37.569553308696314
9811,127.01576617351596,37.56910932950786
9812,127.01373629346297,37.56793485758568
9814,127.00391370499125,37.57119151399261
9815,127.0037815436406,37.57109548250531
9816,127.00389749559706,37.57088645228089
9817,127.00503096457732,37.5709143054869
9890,126.992364324391,37.56859989627757
9902,127.02349105189205,37.572536061964605
9944,126.9997930541227,37.57102299202548
9945,127.00026030916005,37.571051869844574
9946,127.00148475531994,37.571125016931106
9947,126.99797684144907,37.56860327047188
10046,127.02346645267991,37.5729731377116
10106,127.02333446419931,37.569751025013154
10108,127.02335601569757,37.569305555870194
10110,127.02338337102661,37.568601287332655
10278,127.01035161154958,37.56210245655644
10286,127.0104141248958,37.56194470267324
10287,127.01097887055438,37.56122791767452
10288,127.01184788214404,37.560902555848514
10289,127.0128206563525,37.56060692585799
10290,127.01288198038579,37.560523746172365
10291,127.01183367046235,37.55957128658666
10292,127.01188403376747,37.55945046059269
10293,127.01180877596961,37.55940494594622
10302,127.01222182924187,37.5578484390626
10303,127.01267726782903,37.55811027270943
10440,127.01247345738392,37.55777280234394
10450,126.99406059692345,37.56440842633671
10549,127.01295777713331,37.559092189377
10567,127.01229972451435,37.55224807978988
10705,126.999246535014,37.570687638192226
10776,126.99237594332898,37.56854945046141
12257,127.00252680896037,37.56623721122533
12260,127.01726671997996,37.559547002237096
12266,126.9635145790091,37.555685633358486
12275,126.97268417092766,37.570572512659375
12334,127.01352126533263,37.564940336107405
12335,127.01487760530718,37.56509170251604
12336,127.01462446358339,37.56529649598398
12337,127.01785861213415,37.56544582513839
12349,127.0220948541314,37.565341608321795
12395,126.97245605347288,37.56148573555726
12426,127.01374303062272,37.55992798112836
12438,126.9748173901873,37.556670165779025
12439,126.97623961398,37.557264259638636
12453,126.97709743831507,37.55613236161386
12458,127.00185239840184,37.571425236596355
12459,126.97309473017002,37.56181095417646
12460,126.97348460562279,37.561277208194745
12461,126.97312167691099,37.560575205084014
12480,127.01272960754011,37.56679320324462
12580,127.01603721390413,37.56784280864556
12646,127.01958956141328,37.56567216491904
12673,127.01359495031453,37.55777202194492
12674,127.01366455752562,37.55777843238378
12675,127.01460512187698,37.55738594250579
12677,127.01467157515542,37.55740499840512
12687,127.01482331344747,37.557679045180045
12688,127.01446241657987,37.55705916306765
12689,127.01439910581824,37.55704672260354
12690,127.01349133493886,37.55744122226799
12691,127.01339244187686,37.55743041667576
12692,127.01329497334591,37.557113087685266
12733,127.01307626634069,37.556733467645095
12734,127.0130108782249,37.55672357863462
12738,127.01316394297791,37.55708858450629
12782,127.01008518634512,37.55581750264889
12783,127.0103615804816,37.55546192996154
12784,127.00832483897429,37.558170708210575
12797,127.01475493348973,37.56215366472632
12798,127.01580722381419,37.563448884582144
12830,127.01426255714375,37.5567129411183
12925,126.99916660072577,37.566825726817314
12926,126.99930336543136,37.566601831208466
12932,127.00212856088736,37.56631979958359
12934,127.00219606011737,37.56550282019609
12935,127.01422462931416,37.565237287277014
12936,126.995370940792,37.566403286041215
12937,127.01444103058918,37.56014098240981
12938,127.02399339046767,37.56336170561078
12939,127.02376708379171,37.56464935913293
12942,126.97920136127165,37.566895395274905
12954,127.00129515163202,37.56302447005571
12955,127.00181118547754,37.563158500120174
12956,127.0046253623837,37.563524543217554
12957,127.00585563149266,37.563789005187985
12958,126.97919374450656,37.56697117943347
12959,126.97677091652757,37.564849518577134
12963,127.0029516391974,37.561124420857126
12964,127.00711816526912,37.56349616876576
12969,126.98783960916909,37.569922081184004
12970,126.98803088862205,37.56446488896469
12973,127.01045314778834,37.56203368423112
12974,127.01046381882351,37.561668821348405
12975,127.01057502242848,37.56146588863025
12976,127.01181877863183,37.56097139549943
12977,127.01224712690586,37.56084554736799
12978,127.01214620185631,37.56075715540397
12979,127.01266054655999,37.56072077220672
12985,127.01587193183663,37.56416562785757
12988,127.01494096785103,37.561156078719954
12992,126.98774993894038,37.56480358029931
13005,127.00522329197044,37.56471795217605
13034,126.97290852293398,37.56351540738165
13039,126.99820916310388,37.56730715817514
13052,127.00099063257737,37.562167724883295
13089,126.9784417423534,37.558738137288245
13108,127.01241716362726,37.571922318473426
13124,127.00634214355819,37.562189506755146
13126,127.00642250577062,37.561743413355174
13128,127.01385331641545,37.57235491442302
13135,127.00772257858378,37.56792965480431
13288,127.0144205118098,37.55698727440019
13289,127.01548191927715,37.55664897885257
13290,127.01540311493434,37.55661610336221
13291,127.01526904924488,37.55625860128453
13292,127.01523963642337,37.556153280272156
13293,127.01419836107972,37.55669787166979
13294,127.01422875786665,37.556652461521445
13295,127.01399133890885,37.556356055706225
13296,127.01403312641257,37.55629242604344
13297,127.01504078784886,37.55596576916059
13298,127.0139049261461,37.55599689949747
13299,127.01380590381753,37.556001635512985
13300,127.01284332142986,37.556330446912746
13301,127.01278171791154,37.55638513261735
13302,127.0113788491271,37.55583269773478
13311,127.01231968227704,37.55547319814289
13312,127.0123825893314,37.55553418061152
13313,127.01254190759641,37.555403441159875
13328,126.98513105355288,37.56097747903224
13329,126.98534249433101,37.56072889556798
13330,126.98575977526463,37.56075995440245
13331,126.99832238958595,37.56437345491216
13332,126.99832499015584,37.56432746905055
13351,126.97736752279363,37.57041417597315
13353,126.97562293208314,37.55884887810971
13354,126.97555819031204,37.55901616453912
13379,126.97367444093733,37.55989848969259
13391,126.97466761657213,37.560443257977866
13399,126.97480612917931,37.56064492609392
13419,126.98932082217722,37.56110903114014
13435,126.97719486051875,37.57039331712155
13451,126.97735641867065,37.570007551255706
13459,126.98060267076744,37.564024779982034
13460,126.98077452212931,37.56407537491971
13461,126.98090561092803,37.56404339732939
13603,127.00113981722251,37.56114363947055
13604,127.0009161539125,37.56111231172339
13605,127.0010299465755,37.56122585825653
13606,127.0009414655275,37.5615303971645
13607,127.0121968121974,37.55934054003405
13608,127.01224114504899,37.55939301465193
13609,127.0122985004855,37.55930321644108
13610,127.01098287981574,37.5611273965603
13620,127.0111442116571,37.56109288769666
13646,126.97935722266259,37.56834208780213
13654,126.97915726909999,37.567512547230905
13687,127.00045232877353,37.566882666803174
13757,126.97914399204521,37.568980084580055
13773,126.99291408092601,37.56862560123961
13774,126.99459411638219,37.568669264310714
13775,126.99423832383896,37.568702413714725
13779,126.9778684793689,37.56901103212055
13792,126.97839926158487,37.56939434423101
13793,127.00014487703427,37.56946856676134
13797,127.00180953348564,37.569762943614414
13805,126.98444305963653,37.568813496488296
13806,126.98399385952136,37.568891599397936
13807,126.99604734998876,37.56878502137329
13808,127.0022925338905,37.569787620926945
13811,127.0027675212815,37.56989351722706
13812,127.0033398357995,37.56989651828713
13813,127.01916727043441,37.57086147731529
13818,126.9830258157435,37.56902489291537
13819,126.98281403720725,37.56917197556176
13821,126.99698901333107,37.568943943343086
13822,126.99805996792043,37.56906289271292
13823,126.99940918350588,37.569381880570766
13836,127.00458747224668,37.56980855847872
13837,127.00998982327314,37.56994239090704
13838,127.01134496114818,37.57001519427388
13839,127.01265705422536,37.57001241700657
13842,127.00659271955098,37.569401930590935
13843,127.00663568580094,37.569820749300916
13844,127.0068069195619,37.56981569820638
13845,127.01735895615347,37.57050076008221
13846,127.01876472972918,37.57115558762222
13847,127.0189411617686,37.571244584690945
13848,127.01949577925045,37.57160120041478
13849,127.02026583966935,37.571938532055874
13850,126.99012985603558,37.56833639986617
13851,126.98959641156559,37.567955820496245
13853,127.01247293241373,37.56995629666076
13854,127.02122190963553,37.572161516911976
13861,126.98886096096248,37.568316942717225
13862,126.98785799686806,37.56827692949863
13864,126.9827522605696,37.5685928748831
13865,126.98257098920882,37.56906247556474
13867,127.0142039586877,37.56958645004552
13870,126.97987498360108,37.56886198286162
13871,127.01566145531099,37.569979117855716
13878,126.98098359147052,37.56915297639179
13882,127.01609611432639,37.57003861212345
13886,126.98742820420159,37.56829077327557
13887,126.9818646278288,37.56916058502186
13888,127.01880566588329,37.571247319937065
13889,127.01903522536304,37.57087130899107
13890,127.01922465186513,37.570970606882234
13895,126.98572803498165,37.568530483131944
13897,126.99061599476,37.56842777581682
13900,126.97928219115177,37.568845921345066
13909,126.97680687679072,37.56863815205412
13910,126.9768549335946,37.567992038992195
14035,126.97419074065891,37.56855545504388
14036,126.97413240689201,37.56861565034739
14050,126.97423717717577,37.56941061253404
14051,126.97448717658035,37.56942415767665
14052,126.97491995728437,37.56951704643936
14054,126.98678970938953,37.561526894767596
14090,126.97396357597607,37.56114668453871
14223,126.98700041722812,37.56086749112347
14225,126.98828019838868,37.56063041828079
14266,127.00199361414175,37.56809809315692
14268,127.00196728600079,37.568407327513455
14540,126.98085357387275,37.56070358762678
14555,126.9807098994371,37.56070620802214
14556,126.98025794356533,37.560728698473405
14557,126.98010945905249,37.56079540795594
14558,126.9800204531872,37.56070260978847
14559,126.98014053934642,37.560602846206905
14581,126.98012234516376,37.56070448640024
14582,126.98015300711621,37.56071285515147
14583,126.98038732944636,37.560661221635556
14591,126.9698929881369,37.562753597824255
14592,126.96986667913228,37.56285874317741
14597,126.98019349963448,37.56032118960711
14598,126.97996517689306,37.56026992965012
14673,127.00250469275358,37.55300026993742
14707,126.96379569921413,37.56130534520621
14772,127.0104395729349,37.56430130117317
14780,126.98529198369528,37.561571085435006
14791,127.01341958284476,37.568739571733474
14803,127.01572571288418,37.56938179267076
14804,127.01497925524183,37.56937544225503
14805,127.01426288925597,37.56936365019858
14854,126.97530001588655,37.55683458367767
14855,127.01568409333245,37.56624167067338
14881,126.97579938146293,37.56760933295297
14892,126.98250858964919,37.56751075979219
14901,126.97767758331759,37.560832550244584
14902,126.97900630235638,37.56458633226379
14904,126.97929516136846,37.56384779686917
14907,126.98279799016385,37.57044932104643
14908,126.98269867505691,37.56997984767279
14914,126.97676396972182,37.56082800178142
14918,126.97814302701953,37.56372311701469
14919,126.97783268240588,37.56392490138729
14930,126.98771312322214,37.56840505834685
14942,127.01550130749405,37.55705765962501
14943,127.01551786080395,37.556985343629115
14944,127.01598238098373,37.55775474173183
14945,127.01612884475092,37.55788749542697
14958,127.01868250317156,37.56553868205842
14959,126.98746389825122,37.558328539086965
14960,126.9829257059562,37.56753166412549
14961,127.00779385380524,37.56500009256402
14996,127.01085236381493,37.55662451442554
14997,127.00917473714594,37.55722399143066
15069,126.96949637267859,37.56326409707409
15070,126.96975303548784,37.56324588302328
15081,126.98025839447993,37.5612249182357
15082,126.9808347993777,37.5611943136495
15083,126.9809090503157,37.56125255359767
15153,127.00664237259927,37.570403551469724
15154,127.00684964771547,37.57035311650337
15155,127.00669855092485,37.570937028932136
15156,127.01166540055154,37.554003960685385
15168,126.97972037506734,37.563663108468546
15170,127.0118518070306,37.554366226279924
15171,127.0116739356969,37.55442081030656
15172,127.01189123160076,37.5548013133911
15173,127.01098176781511,37.55513521873043
15174,127.01117833488408,37.55548910113272
15175,127.01294868821873,37.55531408466944
15176,127.0132317761554,37.55555773258628
15177,127.01258268307721,37.55578584426988
15178,127.01250129259829,37.555838548417654
15185,126.9875425326552,37.56840748307673
15210,126.99832436221365,37.56449833056155
15211,126.99835220103412,37.56419352479177
15294,127.01564098921774,37.56086877342918
15295,127.01555693870384,37.560973577604265
15296,127.0155230126199,37.56083452677654
15314,127.01503283062905,37.55995322695759
15316,127.01543605453864,37.56095620311755
15326,127.01499920073512,37.56207377248909
15329,126.98325431288386,37.561308023620136
15330,126.98319678189422,37.561244702805425
15332,126.98308839563387,37.561290956281425
15336,126.9692958973684,37.56232648654961
15342,126.98315627174364,37.56134245796362
15343,126.98276949004922,37.56213380637935
15501,126.97082951438622,37.56076038721138
15502,126.97099997686509,37.56092156022768
15503,126.97164979315593,37.56114371824295
15504,126.9722154327643,37.5614003881619
15523,126.97247180389589,37.561326209858095
15571,126.97189786662594,37.56100631525429
