,lat,lon
7653,37.5516705280771,126.97694595102377
7654,37.552228800279245,126.9767019927132
7706,37.53028158993126,126.9968595272367
7707,37.530488274850974,126.99659497273969
7708,37.53060294700384,126.99676721483785
7726,37.53411660638112,126.99565999789154
7727,37.53347288540754,126.99559909062756
7728,37.534292693211874,126.99396147070328
7729,37.517845959211805,126.98536639522304
7730,37.51790128571461,126.98567418441893
7846,37.545787211262486,126.97684895234646
7849,37.5498523438929,126.97210066751072
7850,37.54926616620005,126.97201686773376
7855,37.54797656579564,126.97785670604388
7856,37.554438686461495,126.97374630297766
7857,37.54870521766285,126.97774267231875
7858,37.54876635782907,126.9778124507896
7869,37.55372701601544,126.97399645299784
7870,37.55385640729994,126.97420235103904
7871,37.553610884375104,126.97438253387332
7882,37.55004508601605,126.9773824380841
7883,37.550143064996064,126.97744102144928
7884,37.55314925379297,126.976253008913
7885,37.5529770566491,126.97654919546322
7886,37.55345267124934,126.97647465864038
7893,37.541494979207485,126.97315680206115
7894,37.54761629714148,127.00664818560736
7903,37.55491612397952,126.97648617027951
7905,37.537877940280815,126.97387874326164
7906,37.538377027730114,126.97395039178852
7907,37.54034319737115,126.97304181159416
7956,37.545098718727466,126.96353220195395
7957,37.54483298657694,126.96372850071424
7958,37.54500034438688,126.96385890396152
7994,37.55263757637352,126.96903130376296
8005,37.55168693827231,126.96926462532666
8006,37.549100730654864,126.96997351477432
8007,37.54918461537833,126.96981976687762
8008,37.548404825592016,126.9700529811325
8018,37.5323292596486,126.96212651410026
8019,37.51571348440888,126.98339699022254
8020,37.53239733549255,126.96131607875228
8021,37.53263311434845,126.96164670817724
8025,37.546650471208046,126.9782927816933
8026,37.54652251555923,126.97841917482052
8027,37.54605377533492,126.97844524802564
8028,37.54086810570029,126.99601955753792
8029,37.5459337221524,126.97836282382508
8039,37.54045900541468,127.0041179017296
8040,37.5457899285743,126.97855242378176
8048,37.538234914395645,127.00468207584969
8049,37.5459244982144,126.97860329468982
8050,37.54612018317122,126.97922795647231
8051,37.546237792817536,126.98034830947886
8052,37.54661103304114,126.98094212666398
8058,37.54694146169223,126.98111730521424
8059,37.54042495381498,126.9945689538124
8060,37.54038072832065,126.99668092416952
8068,37.53434881755052,126.9901453851502
8072,37.53535585833836,126.95300270862528
8073,37.53732684455274,126.95396725864208
8075,37.538020342274734,126.95350978517712
8078,37.535957389629154,126.95527514112824
8079,37.535814761615725,126.95525847746184
8080,37.53584212445152,126.95510907870153
8081,37.5210173924178,126.9908804051682
8082,37.538268360915744,126.96574341810914
8101,37.54002164126583,127.00165277830322
8102,37.54208564763237,127.00274586096054
8121,37.515849048080575,126.98287346829248
8122,37.517644744565295,126.98292822649783
8123,37.517710615186864,126.98551887006612
8124,37.53276199664372,126.99454823745307
8125,37.53250046541795,126.99591115879544
8138,37.53025343325611,126.99135071886208
8170,37.5371280868386,127.01236038828677
8171,37.52633821805426,127.00078186589558
8172,37.52603430180871,127.00107289947115
8183,37.52502803451315,127.00202367701748
8184,37.53198087022336,127.0057957353978
8204,37.54112188966974,127.01125895197468
8219,37.540878437612704,127.01291544051038
8227,37.52993584552779,126.96784930797152
8236,37.530259282302026,126.96739552823848
8237,37.53195163537148,126.9641062615299
8238,37.531840497920136,126.96435127415856
8239,37.532772828413854,126.9633932197395
8247,37.5272905540698,126.99139026804336
8258,37.54813893275299,126.97789264601658
8259,37.54823346946497,126.9779595272802
8279,37.52353044227531,126.99099579005214
8301,37.5348973396616,126.98072840003604
8312,37.52155703764393,126.96771688973745
8315,37.534914606266845,126.9557425893322
8322,37.534235157148615,127.00055338521436
8331,37.53467821324479,126.95147375980828
8332,37.53463665552223,126.95166314047964
8350,37.53483165745217,126.98470503907848
8351,37.53492734760421,126.98455098265276
8352,37.53514746493964,126.98633578336556
8357,37.53883404892336,126.9885282116464
8364,37.52136279021755,126.96509368997964
8365,37.53972515789012,126.99058165139768
8366,37.53974150493468,126.9914681150016
8367,37.53475935624219,126.9870117452421
8368,37.53476406470884,126.98730372768269
8372,37.53487033912974,126.94873709168044
8373,37.53476760237529,127.00633804126272
8374,37.53447493690325,127.0071690168547
8384,37.533340018912064,127.00441656841036
8397,37.54336591436885,126.98949375757029
8426,37.52816337933108,126.96530943795382
8428,37.52791518697576,126.96693992798336
8429,37.52862861175024,126.96604855116983
8430,37.528177624500174,126.96722072822136
8431,37.52844489440607,126.96750152070766
8432,37.52097024283421,126.97889834526758
8452,37.53345648993536,126.96283983539531
8454,37.53436165028921,126.9621508429266
8455,37.53439282825322,126.96236752873516
8456,37.534505506534494,126.96228476639403
8457,37.53453513626884,126.96216095163494
8471,37.5358210184283,126.96280043051712
8480,37.536558356008186,126.96092539695034
8485,37.51793953589087,126.98167707000742
8486,37.51786313400466,126.98130088824094
8487,37.51783592817619,126.98059954301333
8488,37.518082816492864,126.98043003484663
8489,37.51800153760781,126.98024521077151
8490,37.51834758486746,126.97923760257513
8491,37.51823064384758,126.97927881528314
8492,37.51852468627531,126.97832560198532
8493,37.51847076230012,126.97815813867948
8494,37.53739153620611,126.96040827506224
8495,37.53770169435544,126.96048479769446
8496,37.53770475997826,126.96024847699056
8497,37.53744178782134,126.96016284612458
8509,37.53721926389079,126.95959373124737
8547,37.52157069094286,126.96675729259736
8641,37.53570094206031,126.962120174357
8653,37.5438142838207,126.98897954910768
8654,37.533135904663695,126.95872750630532
8655,37.53301282573635,126.9582025573634
8664,37.52105749499184,126.99681711622064
8698,37.54082288181,127.01333253937662
8699,37.54077796034017,127.01458153901063
8824,37.53292709912687,126.97170599045634
8826,37.539134412461486,126.97086497420824
8856,37.52560581376715,126.9667589547752
8867,37.52456795136069,126.96568758741466
8869,37.52758377625119,126.9550544655845
8870,37.52591780236973,126.95648964705973
8900,37.53307500156525,126.9753996736571
8932,37.53857663880539,126.95965939047782
8933,37.53908170295013,126.95920124478396
8946,37.53936376843851,126.95833000692866
8947,37.53940795293708,126.95810634531244
8962,37.53963901438565,126.9615408310728
8987,37.54115123426827,126.96207595768058
9001,37.54208162870293,126.96211784431624
9014,37.524854806678846,126.9635247779864
9023,37.52572312477309,126.96487139043371
9024,37.52596436142129,126.96602434564691
9033,37.53620749646104,126.96339592592868
9130,37.53760051874357,126.97371196822624
9131,37.535378482938526,126.97402140129194
9132,37.535504008371845,126.97376330281612
9142,37.53574040567577,126.97370168888492
9143,37.53602994363131,126.97370635325194
9144,37.5359572766766,126.97400215625032
9145,37.53501693811778,126.974746287345
9157,37.53481888316012,126.97508650533536
9207,37.533111964117,126.96312502304367
9214,37.53353896505351,126.96400878457716
9215,37.53329072990894,126.96403754783728
9221,37.54201927459709,126.97179743532814
9222,37.54252344763383,126.97289022207242
9303,37.54438453450467,126.97239605605564
9304,37.54526453036258,126.97256169173409
9356,37.54494587536096,126.97080475375438
9357,37.54609258135402,126.97017915103088
9358,37.546247107645534,126.97038981877624
9365,37.52142006566448,126.96792849146736
9366,37.52034907023592,126.97258076533572
9367,37.54752908289607,126.97031096266656
9376,37.52050501713209,126.97248789731944
9377,37.52125531596584,126.97279059618808
9378,37.52121829839668,126.9728997703444
9379,37.52193712387207,126.97215831275038
9380,37.52186404453738,126.9722204326689
9381,37.52249160873664,126.97242702724894
9382,37.52266954231778,126.97123720665856
9383,37.52240659740401,126.96839415787716
9390,37.54459583843395,126.9683498313827
9392,37.54421427284892,126.9705693508639
9398,37.52049200724289,126.9721323076371
9399,37.52063130641277,126.97201818021908
9400,37.520767106931096,126.9715899203084
9401,37.52091643679382,126.97080282419108
9415,37.52087927667745,126.9705930184166
9416,37.52108097844616,126.97065639334345
9417,37.521169070488405,126.96985798608152
9418,37.52109829838229,126.9696792357116
9419,37.52130660278743,126.9688408129669
9420,37.52141850658322,126.96874238546602
9927,37.53054950055437,126.9546171299679
10399,37.54509733759248,126.97059895902972
10409,37.55479453970072,126.97647258009918
10423,37.54466947515309,126.97899893237084
10424,37.547710195133455,126.98229526875124
10439,37.534651906599926,126.98064150617648
10506,37.53334369425699,126.95963270111208
10528,37.53986493641394,126.95604018249875
10558,37.5329576350814,126.99563064651724
12216,37.54680224821388,126.96199172033532
12232,37.52543431108722,126.96643236921356
12242,37.5249029459829,126.96732776394002
12249,37.5243212403707,126.96831202049036
12250,37.523992863722434,126.9688667406854
12251,37.523576308313054,126.96954420479324
12252,37.55402541394728,126.96581284897547
12253,37.55371808018143,126.96528757943749
12255,37.537899217487926,126.95334746795344
12323,37.54727535064607,126.95899686531386
12385,37.51922027075389,126.9713254564211
12386,37.51932326836688,126.9713663307334
12387,37.51930718010103,126.97128846720842
12389,37.519688265440415,126.97009324748458
12390,37.51965891628449,126.96996898398548
12391,37.520316098522855,126.97037698171764
12392,37.51993659649107,126.96909282088704
12421,37.535047215672805,126.98471278132224
12422,37.534544309547776,126.9775101511257
12532,37.5543370003307,126.97352751428932
12533,37.55439275640222,126.97336806902096
12616,37.53478444839957,126.980974055185
12719,37.54842297746983,126.96337902379186
12852,37.52617466203577,127.00080133614496
12853,37.5291011223311,126.99208100676908
12854,37.52633552797166,126.9966347503546
12855,37.52654963476112,126.99633728981652
12892,37.54416101392632,126.9620050015961
13063,37.541824319466365,126.9721926906298
13068,37.54367256663774,127.00162389014082
13205,37.54731147467455,126.98171085821514
13866,37.5342586563271,126.9507695922946
13879,37.5353601568089,126.94821832166932
13925,37.55348066553199,126.9741686235082
13982,37.53613333673481,126.95083856548578
13992,37.52515426782183,127.00207689599073
13994,37.53609601566267,126.95101962857852
13995,37.53620690471295,126.95102438914928
13996,37.53577989209485,126.9514593191657
13997,37.535567973306826,126.95276061165713
14004,37.53536891490776,126.9531843625109
14005,37.53527663792363,126.95334549756669
14006,37.53531811335465,126.95357515887996
14007,37.5353952072136,126.95369618440294
14091,37.538759414909606,126.95861938691714
14092,37.538464252501456,126.95962321472608
14103,37.53797405766294,126.9589686612533
14104,37.53771531490425,126.95884767966716
14105,37.53745332046079,126.95872966616272
14106,37.53725719140216,126.95861942746212
14107,37.53730183753338,126.9596215832551
14108,37.53697088041672,126.95872627161104
14109,37.536871605109766,126.95837201462656
14110,37.53679446715103,126.95799636457474
14111,37.536692864601285,126.95735538258997
14112,37.53782193644961,126.95622649499305
14113,37.53791232672253,126.9563202549046
14196,37.5215993304296,126.97690372300592
14213,37.52222979810619,126.99093756068189
14296,37.51983201319237,126.97679321470078
14297,37.52014926383566,126.9769340031611
14313,37.520688845067504,126.97600667349045
14314,37.52080607212002,126.9753792448237
14315,37.51974515000842,126.9748340748562
14403,37.53430265658161,126.98948813942005
14406,37.5364969807321,126.97204155330896
14429,37.53628238482117,126.97181959456736
14462,37.53512927008444,126.9484054763606
14725,37.541792013980505,126.97186992489218
14828,37.53394111250623,127.0075631983654
14863,37.53705489853002,126.96073315652852
14869,37.55550630032526,126.97652267326434
14870,37.55540000880352,126.97645360758786
14871,37.55522463478599,126.97642265659525
14872,37.55425694470866,126.97637978030288
14873,37.55434575101288,126.97589946436985
14874,37.55355992940405,126.97534878861823
14893,37.537009179694536,126.972209089603
14936,37.520039479576944,126.99364663593607
15055,37.53307587232264,126.99566824901244
15056,37.53142331594515,126.9967369734112
15137,37.545664691954535,126.96326974368964
15138,37.54549180003902,126.96326137279208
15139,37.54445745150972,126.96387049626934
15140,37.54050555316851,127.00167682259855
15220,37.53340726450048,127.0036939280622
15246,37.544030382410654,126.97074002161668
15253,37.55504436990402,126.97269606917824
15279,37.53650280676822,126.9473909179463
15313,37.528263418979286,126.96665955398332
15334,37.537575952153965,127.00500242234943
15338,37.522631963982604,126.96154414479648
15360,37.53209600067344,126.97053151184512
15361,37.532007541529126,126.97067767752912
15381,37.53161660825421,126.97012565667826
15382,37.53153033119402,126.97026709056463
15418,37.52779957091046,126.96667389745892
15442,37.52426877825517,126.96307252533232
15456,37.52420785578765,126.96317295511275
15457,37.52414298120222,126.96327791855704
15554,37.533545869298806,126.96686281222998
15555,37.5332894182756,126.96698775579124
15556,37.53300989700698,126.96688806498427
15628,37.54566392222133,127.00271568869393
15722,37.5484855387939,126.96345071686218
15797,37.54015640634338,126.96185391402985
15800,37.53613424693903,126.9696269135737
15801,37.554250936243946,126.9750528039733
15802,37.553445660982725,126.97553548925065
15824,37.53546901598447,126.96916052655564
15828,37.5406875384324,126.9620506986854
15829,37.53540809440968,126.9689430773295
15854,37.53178617283227,127.00581537947724
15945,37.53812099918763,126.97018613123628
15946,37.53838513961959,126.97002473480646
15950,37.52790522859266,126.96649927291064
15954,37.52522531395476,126.9685628038145
16008,37.54168618576437,127.01114966743448
16009,37.540004657533096,127.01160499720476
16103,37.53573626892351,126.96421583511726
16104,37.53568097095949,126.96417602803204
16105,37.53563885364092,126.96425837783474
16117,37.53570305647895,126.96429775472954
16118,37.53550957662862,126.96340961691612
16135,37.52925873901785,127.0070680674367
16136,37.528859985713375,127.00683920079572
16138,37.529277380998266,127.00673950669852
16148,37.53132695969207,127.00572839714994
16149,37.53149802373432,127.0056333596082
16150,37.53069565013898,127.00613018311633
16159,37.53053037874905,127.00628092473607
16160,37.53023352497506,127.0065733216733
16161,37.53058217813227,127.0074926379194
16191,37.52110606842701,126.97459007094098
16192,37.534329295112656,127.00666147555812
16237,37.53951508981289,126.95804208237824
16257,37.52161213115015,126.96721217110606
16258,37.52131097241435,126.96957277075308
16259,37.5195748400043,126.97534823678866
16260,37.51775971970429,126.98119798295868
16264,37.5186532613464,126.97825569961216
16682,37.55274286788635,126.96913470376737
16882,37.54713989523801,126.97040570906267
16893,37.54073699046254,126.95761452675892
16912,37.539894303181065,126.95963366252438
16923,37.53692008008209,126.97224261317253
16924,37.53674035308704,126.97302414946832
16940,37.53717798691517,126.97251386388436
16954,37.53678830440066,126.9726466182582
16988,37.54623902680408,126.96008147042878
16989,37.524248522368495,127.00170437772834
16993,37.52099283481752,126.97508017194
16994,37.52193319400256,126.97461950936643
17014,37.54019785847976,126.9563382077469
17015,37.54016633857188,126.95642692863476
17065,37.538501177374016,126.95080798877746
17066,37.53852650083719,126.9507108423157
17067,37.53870597104508,126.9509512100288
17167,37.52029959626376,126.97696212764151
17171,37.52261607252146,126.96204584427528
17184,37.5225843481395,126.96176837144864
17245,37.537839919510766,126.9674764871336
17246,37.53760747165952,126.96821270148152
17247,37.538273010476296,126.96794663246224
17250,37.53077732398691,126.95247537513208
17279,37.54024297924992,126.95606938164498
17282,37.55470202841872,126.98344353906424
17352,37.538272898841946,126.94737609669272
17353,37.538277523058966,126.94752004297987
17354,37.53770071438106,126.94733084005551
17355,37.537653273589385,126.94748605812444
17356,37.537351541741096,126.9474966157059
17357,37.53640735298029,126.9475051632676
17418,37.52021823761096,126.99404922392068
17444,37.54371516814094,127.00176100986027
17476,37.52994994708894,127.00724317868156
17490,37.54099864425896,126.99681084208656
17491,37.54413389202952,126.9911516599386
17492,37.54429873957804,126.9909596085914
17581,37.55451970899512,126.9828380631294
17582,37.554730012211046,126.98211926181703
17659,37.54074827072724,127.01338860878283
17782,37.5502174790312,126.97724456286248
17783,37.55015674805466,126.9768519769186
17784,37.55008585904911,126.97615590278356
17785,37.55014984280323,126.97611338671128
17862,37.53128934805405,126.995211446045
18364,37.54148230917012,126.95608112344136
18410,37.526124027317465,126.96525863791184
18468,37.53696811313613,126.95893549720977
18480,37.53696500387328,126.95908906141624
18481,37.54231001642232,126.97274249559273
18598,37.5533610973985,126.97631137026067
18599,37.55415337285388,126.976527250737
18600,37.55366151163012,126.9754047249694
18601,37.55419413962284,126.97533469044934
18606,37.55418403607173,126.975791239511
18607,37.55427186078455,126.97547468359669
18611,37.53705707289178,126.94740549743892
18754,37.54489776831194,126.97040905657136
18788,37.55045225653247,126.96369049944428
18801,37.536565521349466,126.95159365564464
18802,37.53712531147737,126.95211075899014
18825,37.520740319684336,126.97267797770397
19019,37.52172476998573,126.97723992078043
19020,37.52168713935952,126.97736549916944
19106,37.52024743206049,126.99381921519566
19182,37.5265209849229,126.96499862432574
19183,37.527402784225785,126.96482526940274
19293,37.55134155942044,127.00052210153136
19320,37.52363575622953,126.96969159606712
19321,37.52315523578498,126.97151244873832
19325,37.55135693272013,127.0007565827487
19362,37.52596646076523,126.96554333180325
19374,37.54264953182414,126.9925298931117
19389,37.52771802256352,126.9649679307043
19409,37.55046752333146,126.97321511820064
19410,37.55038167135391,126.9731019290034
19417,37.53558668558651,126.9732812418293
19418,37.53170889547163,127.00571503682116
19471,37.53456651074967,126.97882273567645
19509,37.556006719743486,126.9728400098445
19511,37.55504464080419,126.9726189561677
19526,37.53463997485371,126.9868820225011
19562,37.5465475509723,126.98512189676832
19570,37.53455355570757,126.97830521138324
19601,37.52813525966762,126.96484461665877
19656,37.54644555314625,126.98552893178446
19658,37.55103659948713,126.98311854004476
19659,37.55221011214437,126.981226658494
19660,37.55233270155272,126.9814529327662
19691,37.55595156653753,126.97677435931364
19695,37.53495360460586,126.97305836366692
19707,37.5503613466131,126.9738252536808
19708,37.55197922043577,126.9739989636012
19718,37.53114831700486,127.00681202815406
19849,37.54419981009045,126.97086372850758
19933,37.55125448687959,126.97397016973432
19934,37.55173278140462,126.97406623393668
19935,37.55135162287434,126.97333240837686
19936,37.551424622932025,126.97324012854033
19937,37.52693794466315,126.96418220329409
20071,37.53142485783724,127.0088814541949
20107,37.53939234927688,126.96083786641702
20111,37.55489882730451,126.9647995187732
20112,37.52389167258463,126.9590996194987
20136,37.53185751877968,126.95536766165276
20141,37.55385342326933,126.96924857143634
20195,37.53722330948158,126.95399123405828
20196,37.53741553443331,126.95488073921608
20364,37.545113186336586,126.97224159542736
20539,37.5533469046655,126.96924859431316
20540,37.55324962100688,126.96924776968152
20561,37.53670627197946,126.95781540931996
20580,37.53544499873232,126.94823092645152
20581,37.535684008674856,126.94808856526764
20582,37.54325762978132,126.95859120591334
20583,37.53444058748462,126.96788443490004
20599,37.55134804845874,126.97387828192085
20600,37.52732711602394,126.96598935296996
20604,37.55449247108401,126.97213174230689
20659,37.55036148565251,126.97408815650336
20660,37.527893234579686,126.9653894867412
20670,37.54190536559584,126.97280398530256
20696,37.55021411226573,126.98154799668184
20700,37.55495778084598,126.97660694331393
20711,37.52625673231359,126.96537010421235
20814,37.531832689254216,127.00804274786056
20822,37.55087174780088,126.97334093668566
20823,37.55047284529631,126.97397121835353
20824,37.55143073312711,126.9739776480557
20863,37.53241134077554,126.95699149664112
20965,37.52807616935569,127.00574274288046
20976,37.529002176546335,127.00710243686102
21072,37.53909663297896,126.9872177245494
21074,37.52681555151508,126.96883674846816
21075,37.52729465945407,126.96815497811222
21076,37.52793455027282,126.9687639181298
21315,37.54177767598982,126.9560863016408
21316,37.54086798984081,126.95734491388308
21337,37.537857209572216,126.96612379860645
21359,37.55040724440264,126.97227989908824
21382,37.53459909517621,126.979500229805
21400,37.53448261707603,126.97575954769482
21417,37.53797807081765,126.96587319337009
21474,37.54010759159341,126.96172003349676
21503,37.53228406768925,127.00691316170868
21528,37.54119253984236,126.95455269524518
21606,37.53758651587818,126.96584350655924
21613,37.55137899152931,126.97251769617324
21614,37.53180087483327,126.95560948377104
21800,37.5363652654799,126.9473194595584
21990,37.539409553552765,126.96111089464188
21991,37.53791635406537,126.96661270160602
21994,37.5202593526472,126.9903330035587
22073,37.54954810692568,126.97171518425306
22074,37.53326646058549,126.95987415083424
22077,37.5418969141675,126.97077933090569
22197,37.54528641370989,126.97222552621236
22207,37.55111034815919,126.97233670240335
22214,37.52482550995543,126.96775400468488
22233,37.53660462740184,127.00558816968515
22255,37.53324222791395,127.00738432328448
22256,37.53320435518951,127.0068019015004
22257,37.53307004279435,127.00746786712378
22258,37.5328542985602,127.00717443599818
22259,37.533386284593085,127.0079903636219
22260,37.53323166015261,127.00772839459611
22262,37.55114365298146,126.97211852543268
22266,37.53632506853634,127.0116087236833
22271,37.5223753891166,126.99080851866486
22281,37.54514442259664,127.00218208216802
22289,37.53807318916056,126.96603747380632
22306,37.53968973008982,127.00429238932348
22307,37.54120149417287,127.00386104374728
22310,37.54745841526728,127.00290203807248
22311,37.54753448893759,127.0029688067817
22312,37.547395636808425,127.00320768547208
22313,37.54710379783147,127.00334761855716
22326,37.54177808046993,127.00328772454694
22327,37.54718950795268,127.00251188849442
22343,37.53279681952666,126.95781865702942
22354,37.525285061108,126.99162764572712
22379,37.53207969309995,127.00677369732922
22380,37.53181711319844,127.0066889806704
22389,37.53364628667861,126.96573287576756
22390,37.53339719027165,126.96387095524838
22391,37.53323774868277,126.962660065217
22392,37.53301307743764,126.96162198281154
22398,37.54523890112246,126.97197970128994
22438,37.54127963026546,127.01111149643042
22462,37.53646785162885,127.01157302034352
22489,37.532007403610905,127.00691146680629
22490,37.53184477787081,127.00733100466464
22491,37.5310007288661,127.00671537628016
22492,37.53036685183622,127.00684059717578
22493,37.53051095254159,127.00666689212746
22494,37.53166862260867,127.00750551718852
22495,37.53139959479505,127.00771247545482
22496,37.53525192034675,127.00656988743944
22513,37.5372074788192,126.96926814004848
22527,37.52058503684427,126.99074532092716
22532,37.5405795290203,127.0112351933128
22556,37.53023418389985,127.00745061257103
22557,37.53020067027168,127.0072960609364
22558,37.52985852292154,127.00674280116674
22589,37.54062362042441,126.95826907735812
22708,37.556150669578,126.97305073816489
22742,37.55388261758369,126.97873798662263
22743,37.55477774079272,126.9818169935848
22975,37.55397693386938,126.97961876882066
22993,37.55125519901984,126.97324308900212
22994,37.53262075413247,126.95762463007289
22995,37.55037151668082,126.9733607813438
22996,37.52392613844016,126.95924586495912
22997,37.53557967418661,126.97347112828672
23036,37.5190976043456,126.97168695989782
23037,37.522784463812,126.9711311260422
23091,37.551298466524656,126.97296479026429
23092,37.52816008091101,126.99908277586324
23095,37.53591889129105,126.96130929743413
23099,37.5522991950535,126.98214202162286
23110,37.53506321053522,126.972777683594
23111,37.54482343076237,126.96687315641164
23193,37.531101783766815,127.00603638407564
23194,37.530343107420585,127.00659798243478
23292,37.55493979574685,126.9815442424794
23312,37.5282473070602,126.99296390118909
